Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Avangard New/Object (Игрок)/Case (Отчеты)/tab""))",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:46:43,2022-04-04 12:46:45,"2,022s",PASSED
"if (verifyElementText(findTestObject(""Avangard New/Object (Игрок)/Case (Отчеты)/div_ganin""), ""Ганин Данила"", OPTIONAL) == true)",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:46:45,2022-04-04 12:46:51,"6,239s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Игрок)/Case (Отчеты)/xarakteristika""), 0)",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:46:51,2022-04-04 12:47:36,"44,776s",FAILED
,,,,,,,
Test Cases/Игрок/Отчет по навыкам,Linux - Chrome 97.0.4692.71,,,2022-04-04 12:47:38,2022-04-04 12:52:32,"4m - 53,821s",PASSED
"callTestCase(findTestCase(""Игрок/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:47:38,2022-04-04 12:52:05,"4m - 27,095s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (Отчеты по навыкам)/span_reports""))",Linux - Chrome 97.0.4692.71,Вкладка отчеты,,2022-04-04 12:52:05,2022-04-04 12:52:24,"19,019s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (Отчеты по навыкам)/div_report_skills""))",Linux - Chrome 97.0.4692.71,Отчет по навыкам,,2022-04-04 12:52:24,2022-04-04 12:52:27,"2,087s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (Отчеты по навыкам)/div_10""))",Linux - Chrome 97.0.4692.71,Видимость оценки,,2022-04-04 12:52:27,2022-04-04 12:52:30,"3,465s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Игрок)/Case (Отчеты по навыкам)/div_name""), player_for_test)",Linux - Chrome 97.0.4692.71,Проверка имени,,2022-04-04 12:52:30,2022-04-04 12:52:32,"1,876s",PASSED
,,,,,,,
Test Cases/Игрок/Оценка навыков,Linux - Chrome 97.0.4692.71,,,2022-04-04 12:52:32,2022-04-04 12:58:05,"5m - 32,983s",PASSED
"callTestCase(findTestCase(""Игрок/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:52:32,2022-04-04 12:57:08,"4m - 35,452s",PASSED
"click(findTestObject(""Avangard New/Object (Игрок)/Case (Оценка навыков)/skill""))",Linux - Chrome 97.0.4692.71,Вкладка оценка навыков,,2022-04-04 12:57:08,2022-04-04 12:57:25,"17,538s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (Оценка навыков)/span_1""))",Linux - Chrome 97.0.4692.71,Установить оценку 1 в ускорении,,2022-04-04 12:57:25,2022-04-04 12:57:30,"5,197s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Игрок)/Case (Оценка навыков)/fast fast""), ""Ускорение"")",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:57:30,2022-04-04 12:57:32,"1,871s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Игрок)/Case (Оценка навыков)/button_save""), 0)",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:57:32,2022-04-04 12:57:34,"1,919s",PASSED
"click(findTestObject(""Avangard New/Object (Игрок)/Case (Оценка навыков)/button_save""))",Linux - Chrome 97.0.4692.71,Сохранить,,2022-04-04 12:57:34,2022-04-04 12:57:36,"2,108s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Игрок)/Case (Оценка навыков)/alert skill""), ""Оценки успешно сохранены."")",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:57:36,2022-04-04 12:57:41,"4,275s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (Оценка навыков)/report""))",Linux - Chrome 97.0.4692.71,Вкладка Отчеты,,2022-04-04 12:57:41,2022-04-04 12:57:43,"2,145s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (Оценка навыков)/repor skill""))",Linux - Chrome 97.0.4692.71,Отчеты по навыкам,,2022-04-04 12:57:43,2022-04-04 12:57:45,"1,977s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Игрок)/Case (Оценка навыков)/div_1""), ""1"")",Linux - Chrome 97.0.4692.71,Проверка оценки 1,,2022-04-04 12:57:45,2022-04-04 12:57:48,"2,967s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Игрок)/Case (Оценка навыков)/div_katanie""), ""Катание"")",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:57:48,2022-04-04 12:57:50,"2,611s",PASSED
"click(findTestObject(""Avangard New/Object (Игрок)/Case (Оценка навыков)/skill""))",Linux - Chrome 97.0.4692.71,Вкладка оценка навыков,,2022-04-04 12:57:50,2022-04-04 12:57:53,"2,796s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (Оценка навыков)/span_8""))",Linux - Chrome 97.0.4692.71,Поставить оценку 8,,2022-04-04 12:57:53,2022-04-04 12:57:58,"4,409s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Игрок)/Case (Оценка навыков)/button_save""), 0)",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:57:58,2022-04-04 12:57:59,"1,865s",PASSED
"click(findTestObject(""Avangard New/Object (Игрок)/Case (Оценка навыков)/button_save""))",Linux - Chrome 97.0.4692.71,Сохранить,,2022-04-04 12:57:59,2022-04-04 12:58:02,"2,228s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Игрок)/Case (Оценка навыков)/alert skill""), ""Оценки успешно сохранены."")",Linux - Chrome 97.0.4692.71,Проверить алерт,,2022-04-04 12:58:02,2022-04-04 12:58:05,"3,224s",PASSED
