Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Игрок,Chrome 100.0.4896.75,,,2022-04-13 22:55:30,2022-04-13 22:57:25,"1m - 54,929s",FAILED
,,,,,,,
Test Cases/Игрок/Авторизация,Chrome 100.0.4896.75,,,2022-04-13 22:55:31,2022-04-13 22:55:45,"14,140s",PASSED
"openBrowser("""")",Chrome 100.0.4896.75,,,2022-04-13 22:55:32,2022-04-13 22:55:36,"4,013s",PASSED
maximizeWindow(),Chrome 100.0.4896.75,,,2022-04-13 22:55:36,2022-04-13 22:55:36,"0,181s",PASSED
navigateToUrl(url),Chrome 100.0.4896.75,,,2022-04-13 22:55:36,2022-04-13 22:55:42,"6,379s",PASSED
"setText(findTestObject(""Object Repository/manager/Page_/input__sc-lnrBVv eqPACj""), player_login)",Chrome 100.0.4896.75,,,2022-04-13 22:55:42,2022-04-13 22:55:43,"1,243s",PASSED
"setText(findTestObject(""Object Repository/manager/Page_/input__sc-lnrBVv eqPACj_1""), player_password)",Chrome 100.0.4896.75,,,2022-04-13 22:55:43,2022-04-13 22:55:44,"1,104s",PASSED
"click(findTestObject(""manager/Page_/go""))",Chrome 100.0.4896.75,,,2022-04-13 22:55:44,2022-04-13 22:55:45,"0,510s",PASSED
,,,,,,,
Test Cases/Игрок/Оценка навыков,Chrome 100.0.4896.75,,,2022-04-13 22:55:45,2022-04-13 22:56:11,"26,138s",PASSED
"callTestCase(findTestCase(""Игрок/Авторизация""), [:], STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-13 22:55:46,2022-04-13 22:55:57,"11,190s",PASSED
"click(findTestObject(""Avangard New/Object (Игрок)/Case (Оценка навыков)/skill""))",Chrome 100.0.4896.75,Вкладка оценка навыков,,2022-04-13 22:55:57,2022-04-13 22:56:01,"4,451s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (Оценка навыков)/span_1""))",Chrome 100.0.4896.75,Установить оценку 1 в ускорении,,2022-04-13 22:56:01,2022-04-13 22:56:02,"1,198s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Игрок)/Case (Оценка навыков)/fast fast""), ""Ускорение"")",Chrome 100.0.4896.75,,,2022-04-13 22:56:02,2022-04-13 22:56:03,"0,404s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Игрок)/Case (Оценка навыков)/button_save""), 0)",Chrome 100.0.4896.75,,,2022-04-13 22:56:03,2022-04-13 22:56:03,"0,345s",PASSED
"click(findTestObject(""Avangard New/Object (Игрок)/Case (Оценка навыков)/button_save""))",Chrome 100.0.4896.75,Сохранить,,2022-04-13 22:56:03,2022-04-13 22:56:04,"0,602s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Игрок)/Case (Оценка навыков)/alert skill""), ""Оценки успешно сохранены."")",Chrome 100.0.4896.75,,,2022-04-13 22:56:04,2022-04-13 22:56:04,"0,619s",PASSED
