Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Менеждер,Chrome 100.0.4896.75,,,2022-04-13 22:56:35,2022-04-13 23:03:43,"7m - 8,010s",FAILED
,,,,,,,
Test Cases/Менеджер/Авторизация,Chrome 100.0.4896.75,"авторизация ,используется в остальных тест кейсах
",,2022-04-13 22:56:59,2022-04-13 22:57:05,"5,748s",FAILED
"openBrowser("""")",Chrome 100.0.4896.75,,,2022-04-13 22:56:59,2022-04-13 22:57:00,"1,714s",PASSED
maximizeWindow(),Chrome 100.0.4896.75,развернуть на полный экран,,2022-04-13 22:57:00,2022-04-13 22:57:01,"0,129s",PASSED
navigateToUrl(url),Chrome 100.0.4896.75,"переход на сайт
",,2022-04-13 22:57:01,2022-04-13 22:57:04,"3,520s",PASSED
"setText(findTestObject(""Object Repository/Page_/input__sc-lnrBVv eqPACj""), manager_login)",Chrome 100.0.4896.75,"ввод логина
",,2022-04-13 22:57:04,2022-04-13 22:57:04,"0,342s",FAILED
,,,,,,,
Test Cases/Менеджер/Профиль Менеджера,Chrome 100.0.4896.75,"смоук + функциональное тестирование профиля администратора
",,2022-04-13 22:57:25,2022-04-13 22:57:32,"6,629s",FAILED
"callTestCase(findTestCase(""Менеджер/Авторизация""), [:], STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-13 22:57:25,2022-04-13 22:57:32,"6,591s",FAILED
,,,,,,,
Test Cases/Менеджер/Менеджер Документы,Chrome 100.0.4896.75,просмотр вкладки документов и возможность добавления новых,,2022-04-13 22:57:55,2022-04-13 22:58:04,"8,494s",FAILED
"callTestCase(findTestCase(""Менеджер/Авторизация""), [:], STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-13 22:57:55,2022-04-13 22:58:04,"8,449s",FAILED
,,,,,,,
Test Cases/Администратор/ОТЧЕТЫ функциональные тесты/Игровая статистика Админ,Chrome 100.0.4896.75,"функциональный тест
",,2022-04-13 22:58:04,2022-04-13 22:58:31,"27,450s",PASSED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-13 22:58:04,2022-04-13 22:58:14,"10,308s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Сase (Игровая статистика)/report""))",Chrome 100.0.4896.75,Вкладка Отчеты,,2022-04-13 22:58:14,2022-04-13 22:58:22,"7,537s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Сase (Игровая статистика)/game stat""))",Chrome 100.0.4896.75,Игровая статистика,,2022-04-13 22:58:22,2022-04-13 22:58:23,"0,735s",PASSED
"setText(findTestObject(""Avangard New/Object (Администратор)/Сase (Игровая статистика)/input__school game stat""), ""Академия"")",Chrome 100.0.4896.75,Ввод фильтра,,2022-04-13 22:58:23,2022-04-13 22:58:24,"1,040s",PASSED
"sendKeys(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Сase (Игровая статистика)/input__school game stat""), Keys.chord(ENTER))",Chrome 100.0.4896.75,,,2022-04-13 22:58:24,2022-04-13 22:58:24,"0,614s",PASSED
"setText(findTestObject(""Avangard New/Object (Администратор)/Сase (Игровая статистика)/input__team school game""), ""Омские"")",Chrome 100.0.4896.75,Ввод фильтра 2,,2022-04-13 22:58:24,2022-04-13 22:58:25,"1,030s",PASSED
"sendKeys(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Сase (Игровая статистика)/input__team school game""), Keys.chord(ENTER))",Chrome 100.0.4896.75,,,2022-04-13 22:58:25,2022-04-13 22:58:26,"0,638s",PASSED
"setText(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Сase (Игровая статистика)/input__amplua""), ""Нападающий"")",Chrome 100.0.4896.75,Ввод фильтра 3,,2022-04-13 22:58:26,2022-04-13 22:58:27,"1,313s",PASSED
