Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementClickable(findTestObject(""Avangard New/Object (Администратор)/Case (Документы)/button download""))",Chrome 100.0.4896.75,"Проверяет кликабельность кнопки скачать
",,2022-04-13 22:59:46,2022-04-13 22:59:46,"0,613s",PASSED
"sendKeys(findTestObject(""Avangard New/Object (Администратор)/Case (Документы)/button download""), Keys.chord(ESCAPE))",Chrome 100.0.4896.75,"Проверяет кликабельность кнопки скачать
",,2022-04-13 22:59:46,2022-04-13 22:59:47,"0,635s",PASSED
"scrollToElement(findTestObject(""admin/documents/documents (4)/add""), 0, OPTIONAL)",Chrome 100.0.4896.75,,,2022-04-13 22:59:47,2022-04-13 22:59:47,"0,483s",PASSED
"while (verifyElementVisible(findTestObject(""admin/documents/Page_/add""), OPTIONAL) == true)",Chrome 100.0.4896.75,,,2022-04-13 22:59:47,2022-04-13 22:59:49,"1,818s",PASSED
"click(findTestObject(""Avangard New/Object (Администратор)/Case (Документы)/home (вкладка главная)""))",Chrome 100.0.4896.75,Переход на главную страницу,,2022-04-13 22:59:49,2022-04-13 22:59:50,"0,651s",PASSED
closeBrowser(),Chrome 100.0.4896.75,закрыть браузер,,2022-04-13 22:59:50,2022-04-13 22:59:50,"0,607s",PASSED
,,,,,,,
Test Cases/Администратор/ОТЧЕТЫ функциональные тесты/Игровая статистика Админ,Chrome 100.0.4896.75,"функциональный тест
",,2022-04-13 22:59:50,2022-04-13 23:00:40,"49,680s",PASSED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-13 22:59:51,2022-04-13 23:00:01,"10,543s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Сase (Игровая статистика)/report""))",Chrome 100.0.4896.75,Вкладка Отчеты,,2022-04-13 23:00:01,2022-04-13 23:00:31,"29,655s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Сase (Игровая статистика)/game stat""))",Chrome 100.0.4896.75,Игровая статистика,,2022-04-13 23:00:31,2022-04-13 23:00:32,"0,687s",PASSED
"setText(findTestObject(""Avangard New/Object (Администратор)/Сase (Игровая статистика)/input__school game stat""), ""Академия"")",Chrome 100.0.4896.75,Ввод фильтра,,2022-04-13 23:00:32,2022-04-13 23:00:33,"1,041s",PASSED
"sendKeys(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Сase (Игровая статистика)/input__school game stat""), Keys.chord(ENTER))",Chrome 100.0.4896.75,,,2022-04-13 23:00:33,2022-04-13 23:00:33,"0,585s",PASSED
"setText(findTestObject(""Avangard New/Object (Администратор)/Сase (Игровая статистика)/input__team school game""), ""Омские"")",Chrome 100.0.4896.75,Ввод фильтра 2,,2022-04-13 23:00:33,2022-04-13 23:00:34,"1,095s",PASSED
"sendKeys(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Сase (Игровая статистика)/input__team school game""), Keys.chord(ENTER))",Chrome 100.0.4896.75,,,2022-04-13 23:00:34,2022-04-13 23:00:35,"0,600s",PASSED
"setText(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Сase (Игровая статистика)/input__amplua""), ""Нападающий"")",Chrome 100.0.4896.75,Ввод фильтра 3,,2022-04-13 23:00:35,2022-04-13 23:00:36,"1,402s",PASSED
"sendKeys(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Сase (Игровая статистика)/input__amplua""), Keys.chord(ENTER))",Chrome 100.0.4896.75,,,2022-04-13 23:00:36,2022-04-13 23:00:37,"0,614s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Администратор)/Сase (Игровая статистика)/match stat""), ""Матчи"")",Chrome 100.0.4896.75,Проверки ниже,,2022-04-13 23:00:37,2022-04-13 23:00:38,"1,432s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Администратор)/Сase (Игровая статистика)/game stat time""), ""Игр. время"")",Chrome 100.0.4896.75,,,2022-04-13 23:00:38,2022-04-13 23:00:39,"0,331s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Сase (Игровая статистика)/stat mach number""))",Chrome 100.0.4896.75,Проверка что баллы отображается,,2022-04-13 23:00:39,2022-04-13 23:00:39,"0,362s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Сase (Игровая статистика)/grade stat gamne""))",Chrome 100.0.4896.75,Проверка что оценка отображается,,2022-04-13 23:00:39,2022-04-13 23:00:39,"0,427s",PASSED
closeBrowser(),Chrome 100.0.4896.75,,,2022-04-13 23:00:39,2022-04-13 23:00:40,"0,610s",PASSED
,,,,,,,
Test Cases/Администратор/ОТЧЕТЫ функциональные тесты/Отчет психологического профиля,Chrome 100.0.4896.75,,,2022-04-13 23:00:40,2022-04-13 23:01:54,"1m - 14,045s",PASSED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-13 23:00:41,2022-04-13 23:00:51,"10,357s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Сase (Игровая статистика)/report""))",Chrome 100.0.4896.75,Вкладка Отчеты,,2022-04-13 23:00:51,2022-04-13 23:01:22,"30,414s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Отчет психологического профиля)/psyxofiz report""))",Chrome 100.0.4896.75,Выбор отчета психологич профиля,,2022-04-13 23:01:22,2022-04-13 23:01:28,"6,080s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Администратор)/Case (Отчет психологического профиля)/verif report H""), ""ОТЧЕТ ПСИХОЛОГИЧЕСКОГО ПРОФИЛЯ"")",Chrome 100.0.4896.75,Проверка то что точно тот отчет был открыт,,2022-04-13 23:01:28,2022-04-13 23:01:28,"0,464s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Отчет психологического профиля)/school psixolog""))",Chrome 100.0.4896.75,,,2022-04-13 23:01:28,2022-04-13 23:01:29,"0,571s",PASSED
"setText(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Отчет психологического профиля)/input__school  report psixolog""), """"Авангард"" Академия"")",Chrome 100.0.4896.75,Поле ввода Школа,,2022-04-13 23:01:29,2022-04-13 23:01:30,"1,084s",PASSED
"sendKeys(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Отчет психологического профиля)/input__school  report psixolog""), Keys.chord(ENTER))",Chrome 100.0.4896.75,,,2022-04-13 23:01:30,2022-04-13 23:01:30,"0,572s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Отчет психологического профиля)/team psixolog""))",Chrome 100.0.4896.75,,,2022-04-13 23:01:30,2022-04-13 23:01:31,"0,782s",PASSED
"setText(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Отчет психологического профиля)/input__team report psoxolog""), school)",Chrome 100.0.4896.75,Поле ввода Команда,,2022-04-13 23:01:31,2022-04-13 23:01:32,"1,065s",PASSED
"sendKeys(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Отчет психологического профиля)/input__team report psoxolog""), Keys.chord(ENTER))",Chrome 100.0.4896.75,,,2022-04-13 23:01:32,2022-04-13 23:01:33,"0,579s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Отчет психологического профиля)/player psixolog""))",Chrome 100.0.4896.75,,,2022-04-13 23:01:33,2022-04-13 23:01:34,"0,930s",PASSED
"setText(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Отчет психологического профиля)/input__player psixolog""), player_for_test)",Chrome 100.0.4896.75,Поле ввода Игрок,,2022-04-13 23:01:34,2022-04-13 23:01:35,"1,083s",PASSED
"sendKeys(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Отчет психологического профиля)/input__player psixolog""), Keys.chord(ENTER))",Chrome 100.0.4896.75,,,2022-04-13 23:01:35,2022-04-13 23:01:35,"0,578s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Отчет психологического профиля)/date report""))",Chrome 100.0.4896.75,Выбор даты отчета,,2022-04-13 23:01:35,2022-04-13 23:01:42,"6,441s",PASSED
"click(findTestObject(""Avangard New/Object (Администратор)/Case (Отчет психологического профиля)/date report 1 pozition""))",Chrome 100.0.4896.75,1 позиция даты,,2022-04-13 23:01:42,2022-04-13 23:01:42,"0,619s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Отчет психологического профиля)/canvas""))",Chrome 100.0.4896.75,Проверка что график отображается,,2022-04-13 23:01:42,2022-04-13 23:01:48,"5,444s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Администратор)/Case (Отчет психологического профиля)/reaction psixolog""), 0)",Chrome 100.0.4896.75,,,2022-04-13 23:01:48,2022-04-13 23:01:48,"0,384s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Администратор)/Case (Отчет психологического профиля)/reaction psixolog""), ""Реакция на простой стимул"")",Chrome 100.0.4896.75,Проверка нижних данных,,2022-04-13 23:01:48,2022-04-13 23:01:49,"0,324s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Администратор)/Case (Отчет психологического профиля)/verif report H""), 0)",Chrome 100.0.4896.75,Сролл до даты отчета,,2022-04-13 23:01:49,2022-04-13 23:01:49,"0,330s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Отчет психологического профиля)/button topologiches""))",Chrome 100.0.4896.75,Кнопка индивидально-топологичесикй,,2022-04-13 23:01:49,2022-04-13 23:01:49,"0,503s",PASSED
"if (verifyElementText(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Отчет психологического профиля)/player topolog psixolog""), ""Власенко Дмитрий"", OPTIONAL) == true)",Chrome 100.0.4896.75,Если игрок Власенко то,,2022-04-13 23:01:49,2022-04-13 23:01:50,"0,588s",PASSED
else,Chrome 100.0.4896.75,,,2022-04-13 23:01:50,2022-04-13 23:01:52,"2,247s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Отчет психологического профиля)/canvas_1""))",Chrome 100.0.4896.75,Видимость графика на вкладке индивидуально-топологический,,2022-04-13 23:01:52,2022-04-13 23:01:53,"0,666s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Администратор)/Case (Отчет психологического профиля)/exstraversi""), 0)",Chrome 100.0.4896.75,,,2022-04-13 23:01:53,2022-04-13 23:01:53,"0,337s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Администратор)/Case (Отчет психологического профиля)/exstraversi""), ""Экстраверсия"")",Chrome 100.0.4896.75,,,2022-04-13 23:01:53,2022-04-13 23:01:54,"0,322s",PASSED
closeBrowser(),Chrome 100.0.4896.75,,,2022-04-13 23:01:54,2022-04-13 23:01:54,"0,597s",PASSED
,,,,,,,
Test Cases/Администратор/Пользователи,Chrome 100.0.4896.75,,,2022-04-13 23:01:54,2022-04-13 23:03:48,"1m - 54,265s",PASSED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-13 23:01:54,2022-04-13 23:02:02,"7,969s",PASSED
"callTestCase(findTestCase(""Администратор/Создание пользователя (переиспользуется в Пользователи)""), [:], STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-13 23:02:02,2022-04-13 23:02:51,"48,719s",PASSED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-13 23:02:51,2022-04-13 23:02:59,"7,953s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Пользователи)/span users""))",Chrome 100.0.4896.75,Вкладка пользователи,,2022-04-13 23:02:59,2022-04-13 23:03:29,"29,539s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Пользователи)/div__scool""))",Chrome 100.0.4896.75,Поле ввода Школа,,2022-04-13 23:03:29,2022-04-13 23:03:29,"0,826s",PASSED
"s = getText(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Пользователи)/div__academy avangard""))",Chrome 100.0.4896.75,,,2022-04-13 23:03:29,2022-04-13 23:03:30,"0,488s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Пользователи)/div__academy avangard""))",Chrome 100.0.4896.75,Академия Авангард,,2022-04-13 23:03:30,2022-04-13 23:03:30,"0,478s",PASSED
"verifyElementText(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Пользователи)/place school""), s)",Chrome 100.0.4896.75,,,2022-04-13 23:03:30,2022-04-13 23:03:31,"0,885s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Пользователи)/div__role""))",Chrome 100.0.4896.75,Поле ввода Роль,,2022-04-13 23:03:31,2022-04-13 23:03:32,"0,495s",PASSED
"r = getText(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Пользователи)/div__trainer""))",Chrome 100.0.4896.75,,,2022-04-13 23:03:32,2022-04-13 23:03:32,"0,519s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Пользователи)/div__trainer""))",Chrome 100.0.4896.75,Роль тренер,,2022-04-13 23:03:32,2022-04-13 23:03:33,"0,482s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Администратор)/Case (Пользователи)/div__player""), r)",Chrome 100.0.4896.75,,,2022-04-13 23:03:33,2022-04-13 23:03:34,"0,903s",PASSED
"setText(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Пользователи)/input__Tarasov""), ""Test"")",Chrome 100.0.4896.75,Ввод в поиск Тарасов,,2022-04-13 23:03:34,2022-04-13 23:03:35,"0,959s",PASSED
"verifyElementText(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Пользователи)/div__name""), ""User Test"")",Chrome 100.0.4896.75,,,2022-04-13 23:03:35,2022-04-13 23:03:36,"1,115s",PASSED
"callTestCase(findTestCase(""Администратор/Редактирование и удаление (переиспользуется в Пользователи)""), [:], STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-13 23:03:36,2022-04-13 23:03:48,"11,979s",PASSED
closeBrowser(),Chrome 100.0.4896.75,,,2022-04-13 23:03:48,2022-04-13 23:03:48,"0,681s",PASSED
,,,,,,,
Test Cases/Администратор/Профиль игрока (Для проверки и под менеджером),Chrome 100.0.4896.75,просмотр списка игроков и профиля игрока со всеми вкладками,,2022-04-13 23:03:48,2022-04-13 23:05:37,"1m - 48,653s",FAILED
"verifyElementText(findTestObject(""Avangard New/Object (Администратор)/Case (Профиль игрока)/role admin""), ""Администратор"")",Chrome 100.0.4896.75,,,2022-04-13 23:03:49,2022-04-13 23:03:49,"0,000s",NOT_RUN
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",Chrome 100.0.4896.75,Авторизация,,2022-04-13 23:03:49,2022-04-13 23:04:00,"10,646s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Администратор)/Case (Профиль игрока)/role admin""), 0)",Chrome 100.0.4896.75,,,2022-04-13 23:04:00,2022-04-13 23:04:22,"22,186s",PASSED
"if (verifyElementText(findTestObject(""Avangard New/Object (Администратор)/Case (Профиль игрока)/role admin""), ""Администратор"", OPTIONAL) == true)",Chrome 100.0.4896.75,,,2022-04-13 23:04:22,2022-04-13 23:05:36,"1m - 14,700s",PASSED
,,,,,,,
Test Cases/Администратор/Тренеры,Chrome 100.0.4896.75,смоук + функциональный тест вкладки тренеров,,2022-04-13 23:05:37,2022-04-13 23:06:12,"34,761s",PASSED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",Chrome 100.0.4896.75,"авторизация
",,2022-04-13 23:05:37,2022-04-13 23:05:47,"9,617s",PASSED
"click(findTestObject(""Object Repository/admin/teachers/Page_/teach""))",Chrome 100.0.4896.75,"переход на вкладку тренеры
",,2022-04-13 23:05:47,2022-04-13 23:06:07,"19,825s",PASSED
"click(findTestObject(""Object Repository/admin/teachers/Page_/span_""))",Chrome 100.0.4896.75,профиль тренера Агеев ,,2022-04-13 23:06:07,2022-04-13 23:06:07,"0,667s",PASSED
"verifyTextPresent(""ПРОФИЛЬ ПРЕПОДАВАТЕЛЯ"", false)",Chrome 100.0.4896.75,,,2022-04-13 23:06:07,2022-04-13 23:06:08,"0,579s",PASSED
"click(findTestObject(""Object Repository/admin/teachers/Page_/career""))",Chrome 100.0.4896.75,переход на вкладку карьера ,,2022-04-13 23:06:08,2022-04-13 23:06:09,"0,488s",PASSED
"verifyTextPresent(""КАРЬЕРА ТРЕНЕРА"", false)",Chrome 100.0.4896.75,,,2022-04-13 23:06:09,2022-04-13 23:06:09,"0,546s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""42.jpg"")",Chrome 100.0.4896.75,,,2022-04-13 23:06:09,2022-04-13 23:06:09,"0,000s",NOT_RUN
"click(findTestObject(""Object Repository/admin/teachers/Page_/button_""))",Chrome 100.0.4896.75,кнопка сохранить ( без редактирования) ,,2022-04-13 23:06:09,2022-04-13 23:06:10,"0,593s",PASSED
"verifyTextPresent(""Пользователь сохранен"", false)",Chrome 100.0.4896.75,,,2022-04-13 23:06:10,2022-04-13 23:06:10,"0,765s",PASSED
"click(findTestObject(""Object Repository/admin/teachers/Page_/root""))",Chrome 100.0.4896.75,переход на главную ,,2022-04-13 23:06:10,2022-04-13 23:06:11,"0,698s",PASSED
closeBrowser(),Chrome 100.0.4896.75,"конец теста
",,2022-04-13 23:06:11,2022-04-13 23:06:12,"0,712s",PASSED
,,,,,,,
Test Cases/Администратор/дописать физ. тест Рейтинг игроков,Chrome 100.0.4896.75,смоук тест,,2022-04-13 23:06:12,2022-04-13 23:06:54,"41,666s",PASSED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-13 23:06:12,2022-04-13 23:06:21,"9,287s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Рейтинг игроков)/rank palyer""))",Chrome 100.0.4896.75,Вкладка Рейтинг игроков,,2022-04-13 23:06:21,2022-04-13 23:06:42,"20,151s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Рейтинг игроков)/school rank""))",Chrome 100.0.4896.75,,,2022-04-13 23:06:42,2022-04-13 23:06:42,"0,000s",NOT_RUN
"setText(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Рейтинг игроков)/input__rank""), """"Авангард"" Академия"")",Chrome 100.0.4896.75,Вводим школу,,2022-04-13 23:06:42,2022-04-13 23:06:43,"1,066s",PASSED
"sendKeys(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Рейтинг игроков)/input__rank""), Keys.chord(ENTER))",Chrome 100.0.4896.75,,,2022-04-13 23:06:43,2022-04-13 23:06:43,"0,560s",PASSED
"click(findTestObject(""Avangard New/Object (Администратор)/Case (Рейтинг игроков)/team rank""))",Chrome 100.0.4896.75,,,2022-04-13 23:06:43,2022-04-13 23:06:44,"0,580s",PASSED
"setText(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Рейтинг игроков)/input__react-select-4-input""), school)",Chrome 100.0.4896.75,Вводим команду,,2022-04-13 23:06:44,2022-04-13 23:06:45,"1,022s",PASSED
"sendKeys(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Рейтинг игроков)/input__react-select-4-input""), Keys.chord(ENTER))",Chrome 100.0.4896.75,,,2022-04-13 23:06:45,2022-04-13 23:06:45,"0,559s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Администратор)/Case (Рейтинг игроков)/Univarsal player""), 0)",Chrome 100.0.4896.75,,,2022-04-13 23:06:45,2022-04-13 23:06:46,"0,958s",PASSED
"click(findTestObject(""Avangard New/Object (Администратор)/Case (Рейтинг игроков)/Univarsal player""))",Chrome 100.0.4896.75,,,2022-04-13 23:06:46,2022-04-13 23:06:47,"0,570s",PASSED
"comment("""")",Chrome 100.0.4896.75,Попросить Настю добавить атрибут Фамилию к рейтингу чтобы тест написать,,2022-04-13 23:06:47,2022-04-13 23:06:47,"0,008s",PASSED
"if (verifyElementText(findTestObject(""Avangard New/Object (Администратор)/Case (Рейтинг игроков)/team rank""), ""Авангард-2005"", OPTIONAL) == true)",Chrome 100.0.4896.75,,,2022-04-13 23:06:47,2022-04-13 23:06:47,"0,001s",NOT_RUN
"verifyElementText(findTestObject(""Avangard New/Object (Администратор)/Case (Рейтинг игроков)/grade points rank""), point)",Chrome 100.0.4896.75,,,2022-04-13 23:06:47,2022-04-13 23:06:47,"0,000s",NOT_RUN
"comment("""")",Chrome 100.0.4896.75,Дописать проверки на физ. тестирование,,2022-04-13 23:06:47,2022-04-13 23:06:47,"0,000s",NOT_RUN
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Рейтинг игроков)/button grade skill rank""))",Chrome 100.0.4896.75,Вкладка Оценка навыков,,2022-04-13 23:06:47,2022-04-13 23:06:48,"0,910s",PASSED
"verifyElementText(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Рейтинг игроков)/Etap 1 rank""), ""Этап №1"")",Chrome 100.0.4896.75,,,2022-04-13 23:06:48,2022-04-13 23:06:49,"0,763s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Администратор)/Case (Рейтинг игроков)/speed rank""), ""Ускорение"")",Chrome 100.0.4896.75,,,2022-04-13 23:06:49,2022-04-13 23:06:49,"0,326s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Рейтинг игроков)/button game stat rank""))",Chrome 100.0.4896.75,Вкладка Игровая статистика,,2022-04-13 23:06:49,2022-04-13 23:06:50,"0,741s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Администратор)/Case (Рейтинг игроков)/math rank""), ""Матчи"")",Chrome 100.0.4896.75,,,2022-04-13 23:06:50,2022-04-13 23:06:51,"0,873s",PASSED
"verifyElementVisible(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Рейтинг игроков)/grade math rank""))",Chrome 100.0.4896.75,,,2022-04-13 23:06:51,2022-04-13 23:06:51,"0,326s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Рейтинг игроков)/button grade game tank""))",Chrome 100.0.4896.75,Вкладка Оценка игры,,2022-04-13 23:06:51,2022-04-13 23:06:51,"0,477s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Администратор)/Case (Рейтинг игроков)/average grade rank""), ""СРЕДНЯЯ ОЦЕНКА"")",Chrome 100.0.4896.75,,,2022-04-13 23:06:51,2022-04-13 23:06:54,"2,174s",PASSED
