Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyTextPresent(""РЕДАКТИРОВАНИЕ ПРОФИЛЯ"", true)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:06:12,2022-02-25 09:06:14,"1,612s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""33.jpg"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:06:14,2022-02-25 09:06:19,"4,639s",PASSED
"click(findTestObject(""Object Repository/admin/Page_/save""))",Linux - Chrome 97.0.4692.71,"кнопка сохранить
",,2022-02-25 09:06:19,2022-02-25 09:06:20,"1,994s",PASSED
"click(findTestObject(""admin/Page_/root""))",Linux - Chrome 97.0.4692.71,переход на главную,,2022-02-25 09:06:20,2022-02-25 09:06:23,"2,643s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,конец теста,,2022-02-25 09:06:23,2022-02-25 09:06:24,"0,532s",PASSED
,,,,,,,
Test Cases/Администратор/ОТЧЕТЫ функциональные тесты/Физическое тестирование (Поменяется в спринте),Linux - Chrome 97.0.4692.71,функцуиональное тестирование,,2022-02-25 09:06:24,2022-02-25 09:09:40,"3m - 16,667s",PASSED
"callTestCase(findTestCase(""Администратор/Отчет для тк""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:06:25,2022-02-25 09:08:37,"2m - 11,891s",PASSED
"click(findTestObject(""Object Repository/admin/phyz/Page_/phys""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:08:37,2022-02-25 09:08:39,"2,284s",PASSED
"click(findTestObject(""Object Repository/admin/phyz/Page_/school""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:08:39,2022-02-25 09:08:41,"2,142s",PASSED
"click(findTestObject(""Object Repository/admin/phyz/Page_/div_""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:08:41,2022-02-25 09:08:43,"2,016s",PASSED
"click(findTestObject(""Object Repository/admin/phyz/Page_/div_31.07.2020""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:08:43,2022-02-25 09:08:45,"1,946s",PASSED
"click(findTestObject(""Object Repository/admin/phyz/Page_/div_31.12.2020""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:08:45,2022-02-25 09:08:47,"1,982s",PASSED
"click(findTestObject(""Object Repository/admin/phyz/Page_/team""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:08:47,2022-02-25 09:08:49,"1,953s",PASSED
"click(findTestObject(""Object Repository/admin/phyz/Page_/oya""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:08:49,2022-02-25 09:08:51,"2,172s",PASSED
"verifyTextPresent(""Жим штанги лежа"", true)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:08:51,2022-02-25 09:08:54,"2,786s",PASSED
"verifyTextPresent(""Подтягивание из виса на перекладине"", true)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:08:54,2022-02-25 09:08:56,"1,810s",PASSED
"verifyTextPresent(""Уголок из виса на турнике"", true)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:08:56,2022-02-25 09:08:58,"1,891s",PASSED
"click(findTestObject(""Object Repository/admin/phyz/Page_/individ""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:08:58,2022-02-25 09:09:00,"2,058s",PASSED
"click(findTestObject(""Object Repository/admin/phyz/Page_/school""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:09:00,2022-02-25 09:09:02,"1,948s",PASSED
"click(findTestObject(""Object Repository/admin/phyz/Page_/div_   . _1""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:09:02,2022-02-25 09:09:04,"2,105s",PASSED
"click(findTestObject(""Object Repository/admin/phyz/Page_/team""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:09:04,2022-02-25 09:09:06,"2,125s",PASSED
"click(findTestObject(""Object Repository/admin/phyz/Page_/omsk""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:09:06,2022-02-25 09:09:08,"2,168s",PASSED
"click(findTestObject(""Object Repository/admin/phyz/Page_/div_ (1)""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:09:08,2022-02-25 09:09:10,"2,126s",PASSED
"setText(findTestObject(""Object Repository/admin/phyz/Page_/input__react-select-9-input""), player_for_test)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:09:10,2022-02-25 09:09:14,"3,967s",PASSED
"sendKeys(findTestObject(""Object Repository/admin/phyz/Page_/input__react-select-9-input""), Keys.chord(ENTER))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:09:14,2022-02-25 09:09:16,"2,013s",PASSED
"verifyTextPresent(""Прыжок в высоту"", true)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:09:16,2022-02-25 09:09:18,"2,334s",PASSED
"verifyTextPresent(""Челночный бег 5-10-5 \(сек\)"", true)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:09:18,2022-02-25 09:09:20,"2,059s",PASSED
"verifyTextPresent(""СРЕДНЯЯ ОЦЕНКА"", true)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:09:20,2022-02-25 09:09:22,"1,948s",PASSED
"verifyTextPresent(""Список навыков и характеристики"", true)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:09:22,2022-02-25 09:09:24,"1,850s",PASSED
"click(findTestObject(""Object Repository/admin/phyz/Page_/home""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:09:24,2022-02-25 09:09:26,"2,123s",PASSED
"scrollToElement(findTestObject(""Object Repository/admin/phyz/Page_/exit""), 0)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:09:26,2022-02-25 09:09:38,"11,384s",PASSED
"click(findTestObject(""Object Repository/admin/phyz/Page_/exit""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:09:38,2022-02-25 09:09:40,"2,142s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,,,2022-02-25 09:09:40,2022-02-25 09:09:40,"0,516s",PASSED
,,,,,,,
Test Cases/Администратор/ОТЧЕТЫ функциональные тесты/Список участников без оценки,Linux - Chrome 97.0.4692.71,функцуиональное тестирование,,2022-02-25 09:09:40,2022-02-25 09:12:45,"3m - 4,228s",PASSED
"callTestCase(findTestCase(""Администратор/Отчет для тк""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:09:41,2022-02-25 09:11:58,"2m - 16,299s",PASSED
"click(findTestObject(""Object Repository/admin/reports/not/Page_/not""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:11:58,2022-02-25 09:12:00,"2,087s",PASSED
"verifyTextPresent(""СПИСОК УЧАСТНИКОВ БЕЗ ОЦЕНКИ"", true)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:12:00,2022-02-25 09:12:11,"11,664s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""29.jpg"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:12:11,2022-02-25 09:12:17,"5,177s",PASSED
"setText(findTestObject(""Object Repository/admin/reports/not/Page_/input__react-select-2-input""), ""ака"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:12:17,2022-02-25 09:12:21,"3,967s",PASSED
"sendKeys(findTestObject(""Object Repository/admin/reports/not/Page_/input__react-select-2-input""), Keys.chord(ENTER))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:12:21,2022-02-25 09:12:23,"2,416s",PASSED
"setText(findTestObject(""Object Repository/admin/reports/not/Page_/input__react-select-3-input""), school)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:12:23,2022-02-25 09:12:27,"4,463s",PASSED
"sendKeys(findTestObject(""Object Repository/admin/reports/not/Page_/input__react-select-3-input""), Keys.chord(ENTER))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:12:27,2022-02-25 09:12:30,"2,151s",PASSED
"setText(findTestObject(""Object Repository/admin/reports/not/Page_/input__react-select-4-input""), ""26.8"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:12:30,2022-02-25 09:12:34,"4,481s",PASSED
"sendKeys(findTestObject(""Object Repository/admin/reports/not/Page_/input__react-select-4-input""), Keys.chord(ENTER))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:12:34,2022-02-25 09:12:36,"2,395s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""30.jpg"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:12:36,2022-02-25 09:12:42,"5,289s",PASSED
"click(findTestObject(""Object Repository/manager/kale/Page_/root""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:12:42,2022-02-25 09:12:44,"2,391s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,,,2022-02-25 09:12:44,2022-02-25 09:12:45,"0,495s",PASSED
,,,,,,,
Test Cases/Администратор/ОТЧЕТЫ функциональные тесты/Отчет психофиз,Linux - Chrome 97.0.4692.71,,,2022-02-25 09:12:45,2022-02-25 09:15:47,"3m - 2,271s",FAILED
"callTestCase(findTestCase(""Администратор/Отчет для тк""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:12:46,2022-02-25 09:14:13,"1m - 27,423s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/psyxofiz report""))",Linux - Chrome 97.0.4692.71,Выбор отчета психофиз,,2022-02-25 09:14:13,2022-02-25 09:14:17,"3,573s",PASSED
"verifyElementText(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/header report""), ""ОТЧЕТ ПСИХОЛОГИЧЕСКОГО ПРОФИЛЯ"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:14:17,2022-02-25 09:14:19,"1,947s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/scool""))",Linux - Chrome 97.0.4692.71,заполнение фильтров,,2022-02-25 09:14:19,2022-02-25 09:14:21,"1,973s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/div_""))",Linux - Chrome 97.0.4692.71,заполнение фильтров,,2022-02-25 09:14:21,2022-02-25 09:14:23,"2,250s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/team""))",Linux - Chrome 97.0.4692.71,заполнение фильтров,,2022-02-25 09:14:23,2022-02-25 09:14:25,"2,624s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/oya""))",Linux - Chrome 97.0.4692.71,заполнение фильтров,,2022-02-25 09:14:25,2022-02-25 09:14:28,"2,064s",PASSED
"setText(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/input__ganin""), player_for_test)",Linux - Chrome 97.0.4692.71,заполнение фильтров,,2022-02-25 09:14:28,2022-02-25 09:14:32,"4,055s",PASSED
"sendKeys(findTestObject(""Object Repository/admin/Global player""), Keys.chord(ENTER))",Linux - Chrome 97.0.4692.71,заполнение фильтров,,2022-02-25 09:14:32,2022-02-25 09:14:33,"1,909s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/date""))",Linux - Chrome 97.0.4692.71,заполнение дата отчета,,2022-02-25 09:14:33,2022-02-25 09:14:39,"5,024s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/date 14 01""))",Linux - Chrome 97.0.4692.71,14.01.2021,,2022-02-25 09:14:39,2022-02-25 09:14:40,"1,983s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Администратор)/Case (Психофиз)/reaction easy1""), 0)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:14:40,2022-02-25 09:14:46,"5,075s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Администратор)/Case (Психофиз)/reaction easy1""), ""Реакция на простой стимул"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:14:46,2022-02-25 09:14:48,"1,984s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Администратор)/Case (Психофиз)/reaction hard1""), ""Реакция на сложный стимул"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:14:48,2022-02-25 09:14:49,"1,803s",PASSED
"scrollToElement(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/season (1)""), 0)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:14:49,2022-02-25 09:14:51,"1,950s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/topologic""))",Linux - Chrome 97.0.4692.71,Нажать на вкладку индивидуально-тополигический,,2022-02-25 09:14:51,2022-02-25 09:14:53,"2,039s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/season (1)""))",Linux - Chrome 97.0.4692.71,Нажимаю на поле сезон,,2022-02-25 09:14:53,2022-02-25 09:14:55,"2,101s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/21-22""))",Linux - Chrome 97.0.4692.71,Выбираю сезон,,2022-02-25 09:14:55,2022-02-25 09:14:58,"2,183s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Администратор)/Case (Психофиз)/exstraversi""), 0)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:14:58,2022-02-25 09:15:44,"46,654s",FAILED
,,,,,,,
Test Cases/Администратор/ОТЧЕТЫ функциональные тесты/Отчет по играм за период,Linux - Chrome 97.0.4692.71,функциональный тест,,2022-02-25 09:15:47,2022-02-25 09:18:01,"2m - 14,509s",PASSED
"callTestCase(findTestCase(""Администратор/Отчет для тк""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:15:48,2022-02-25 09:17:03,"1m - 15,712s",PASSED
"click(findTestObject(""Object Repository/admin/reports/period/Page_/div_""))",Linux - Chrome 97.0.4692.71,выбор отчета ,,2022-02-25 09:17:03,2022-02-25 09:17:06,"2,102s",PASSED
