Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Администратор,Linux - Chrome 97.0.4692.71,,,2022-04-04 12:40:08,2022-04-04 13:33:23,"53m - 15,272s",FAILED
,,,,,,,
Test Cases/Администратор/Школы,Linux - Chrome 97.0.4692.71,смоук тест вкладки школы ,,2022-04-04 12:40:09,2022-04-04 12:44:10,"4m - 0,961s",FAILED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,авторизация,,2022-04-04 12:40:12,2022-04-04 12:42:05,"1m - 52,413s",PASSED
"click(findTestObject(""Object Repository/admin/school/schools/schools""))",Linux - Chrome 97.0.4692.71,переход на вкладу школы,,2022-04-04 12:42:05,2022-04-04 12:42:31,"25,955s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""43.jpg"")",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:42:31,2022-04-04 12:42:36,"5,777s",PASSED
"click(findTestObject(""Object Repository/admin/school/Page_/div_""))",Linux - Chrome 97.0.4692.71,"выбор Академия ""Авангард"" и переход к расписанию школы
",,2022-04-04 12:42:36,2022-04-04 12:42:39,"2,512s",PASSED
"scrollToElement(findTestObject(""Object Repository/admin/school/Page_/players""), 0)",Linux - Chrome 97.0.4692.71,переход на вкладку игроков,,2022-04-04 12:42:39,2022-04-04 12:42:45,"6,539s",PASSED
"click(findTestObject(""Object Repository/admin/school/Page_/players""))",Linux - Chrome 97.0.4692.71,переход на вкладку игроков,,2022-04-04 12:42:45,2022-04-04 12:42:48,"2,478s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""44.jpg"")",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:42:48,2022-04-04 12:42:53,"5,312s",PASSED
"click(findTestObject(""Object Repository/admin/school/Page_/team""))",Linux - Chrome 97.0.4692.71,переход на вкладку команд,,2022-04-04 12:42:53,2022-04-04 12:43:28,"34,623s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""45.jpg"")",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:43:28,2022-04-04 12:43:33,"5,309s",PASSED
"click(findTestObject(""Object Repository/admin/school/Page_/omsk""))",Linux - Chrome 97.0.4692.71,"выбр команды ОМСКИЕ ЯСТРЕБЫ 
",,2022-04-04 12:43:33,2022-04-04 12:44:08,"34,721s",FAILED
,,,,,,,
Test Cases/Администратор/Тренеры,Linux - Chrome 97.0.4692.71,смоук + функциональный тест вкладки тренеров,,2022-04-04 12:44:10,2022-04-04 12:49:52,"5m - 41,906s",PASSED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,"авторизация
",,2022-04-04 12:44:10,2022-04-04 12:49:01,"4m - 50,484s",PASSED
"click(findTestObject(""Object Repository/admin/teachers/Page_/teach""))",Linux - Chrome 97.0.4692.71,"переход на вкладку тренеры
",,2022-04-04 12:49:01,2022-04-04 12:49:27,"26,416s",PASSED
"click(findTestObject(""Object Repository/admin/teachers/Page_/span_""))",Linux - Chrome 97.0.4692.71,"профиль тренера , Шастин Егор ",,2022-04-04 12:49:27,2022-04-04 12:49:30,"2,191s",PASSED
"verifyTextPresent(""ПРОФИЛЬ ПРЕПОДАВАТЕЛЯ"", false)",Linux - Chrome 97.0.4692.71,,,2022-04-04 12:49:30,2022-04-04 12:49:31,"1,803s",PASSED
