Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Администратор,Chrome 100.0.4896.75,,,2022-04-14 16:17:33,2022-04-14 16:25:03,"7m - 30,031s",FAILED
,,,,,,,
Test Cases/Администратор/Авторизация,Chrome 100.0.4896.75,"авторизация ,используется в остальных тест кейсах
",,2022-04-14 16:17:33,2022-04-14 16:17:42,"9,052s",PASSED
"openBrowser("""")",Chrome 100.0.4896.75,,,2022-04-14 16:17:34,2022-04-14 16:17:36,"2,046s",PASSED
maximizeWindow(),Chrome 100.0.4896.75,развернуть на полный экран,,2022-04-14 16:17:36,2022-04-14 16:17:36,"0,139s",PASSED
navigateToUrl(url),Chrome 100.0.4896.75,"переход на сайт
",,2022-04-14 16:17:36,2022-04-14 16:17:40,"3,855s",PASSED
"setText(findTestObject(""Object Repository/Page_/input__sc-lnrBVv eqPACj""), admin_login)",Chrome 100.0.4896.75,"ввод логина
",,2022-04-14 16:17:40,2022-04-14 16:17:41,"1,108s",PASSED
"setText(findTestObject(""Object Repository/Page_/input__sc-lnrBVv eqPACj_1""), admin_password)",Chrome 100.0.4896.75,"ввод пароля
",,2022-04-14 16:17:41,2022-04-14 16:17:42,"1,001s",PASSED
"click(findTestObject(""Object Repository/Page_/go""))",Chrome 100.0.4896.75,войти,,2022-04-14 16:17:42,2022-04-14 16:17:42,"0,507s",PASSED
,,,,,,,
Test Cases/Администратор/Профиль Админа,Chrome 100.0.4896.75,"смоук + функциональное тестирование профиля администратора
",,2022-04-14 16:17:43,2022-04-14 16:18:16,"33,134s",PASSED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-14 16:17:43,2022-04-14 16:17:52,"8,847s",PASSED
"click(findTestObject(""Object Repository/admin/Page_/div_Admin Admin""))",Chrome 100.0.4896.75,просмотр профиля Администратора,,2022-04-14 16:17:52,2022-04-14 16:18:12,"20,381s",PASSED
"verifyTextPresent(""РЕДАКТИРОВАНИЕ ПРОФИЛЯ"", true)",Chrome 100.0.4896.75,,,2022-04-14 16:18:12,2022-04-14 16:18:13,"0,543s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""33.jpg"")",Chrome 100.0.4896.75,,,2022-04-14 16:18:13,2022-04-14 16:18:13,"0,729s",PASSED
"click(findTestObject(""Object Repository/admin/Page_/save""))",Chrome 100.0.4896.75,"кнопка сохранить
",,2022-04-14 16:18:13,2022-04-14 16:18:14,"0,467s",PASSED
"click(findTestObject(""admin/Page_/root""))",Chrome 100.0.4896.75,переход на главную,,2022-04-14 16:18:14,2022-04-14 16:18:15,"1,133s",PASSED
closeBrowser(),Chrome 100.0.4896.75,конец теста,,2022-04-14 16:18:15,2022-04-14 16:18:16,"0,671s",PASSED
,,,,,,,
Test Cases/Администратор/Документы (возможна проверка и под аккаунтом Менеджера),Chrome 100.0.4896.75,просмотр вкладки документов и возможность добавления новых,,2022-04-14 16:18:16,2022-04-14 16:18:50,"34,693s",PASSED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-14 16:18:16,2022-04-14 16:18:23,"7,576s",PASSED
"click(findTestObject(""Avangard New/Object (Администратор)/Case (Документы)/documents (вкладка документы)""))",Chrome 100.0.4896.75,"переход в меню ""документы""

",,2022-04-14 16:18:23,2022-04-14 16:18:45,"21,221s",PASSED
waitForPageLoad(10),Chrome 100.0.4896.75,ожидание загрузки страницы ,,2022-04-14 16:18:45,2022-04-14 16:18:45,"0,180s",PASSED
"click(findTestObject(""Avangard New/Object (Администратор)/Case (Документы)/document (нажать на документ)""))",Chrome 100.0.4896.75,"Нажимает на документ
",,2022-04-14 16:18:45,2022-04-14 16:18:46,"0,666s",PASSED
"verifyElementClickable(findTestObject(""Avangard New/Object (Администратор)/Case (Документы)/button download""))",Chrome 100.0.4896.75,"Проверяет кликабельность кнопки скачать
",,2022-04-14 16:18:46,2022-04-14 16:18:46,"0,477s",PASSED
"sendKeys(findTestObject(""Avangard New/Object (Администратор)/Case (Документы)/button download""), Keys.chord(ESCAPE))",Chrome 100.0.4896.75,"Проверяет кликабельность кнопки скачать
",,2022-04-14 16:18:46,2022-04-14 16:18:47,"0,594s",PASSED
"scrollToElement(findTestObject(""admin/documents/documents (4)/add""), 0, OPTIONAL)",Chrome 100.0.4896.75,,,2022-04-14 16:18:47,2022-04-14 16:18:47,"0,550s",PASSED
"while (verifyElementVisible(findTestObject(""admin/documents/Page_/add""), OPTIONAL) == true)",Chrome 100.0.4896.75,,,2022-04-14 16:18:47,2022-04-14 16:18:49,"1,821s",PASSED
"click(findTestObject(""Avangard New/Object (Администратор)/Case (Документы)/home (вкладка главная)""))",Chrome 100.0.4896.75,Переход на главную страницу,,2022-04-14 16:18:49,2022-04-14 16:18:50,"0,670s",PASSED
closeBrowser(),Chrome 100.0.4896.75,закрыть браузер,,2022-04-14 16:18:50,2022-04-14 16:18:50,"0,682s",PASSED
,,,,,,,
Test Cases/Администратор/ОТЧЕТЫ функциональные тесты/Игровая статистика Админ,Chrome 100.0.4896.75,"функциональный тест
",,2022-04-14 16:18:50,2022-04-14 16:19:28,"37,949s",PASSED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",Chrome 100.0.4896.75,,,2022-04-14 16:18:51,2022-04-14 16:18:59,"8,214s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Сase (Игровая статистика)/report""))",Chrome 100.0.4896.75,Вкладка Отчеты,,2022-04-14 16:18:59,2022-04-14 16:19:19,"20,306s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Сase (Игровая статистика)/game stat""))",Chrome 100.0.4896.75,Игровая статистика,,2022-04-14 16:19:19,2022-04-14 16:19:20,"0,764s",PASSED
"setText(findTestObject(""Avangard New/Object (Администратор)/Сase (Игровая статистика)/input__school game stat""), ""Академия"")",Chrome 100.0.4896.75,Ввод фильтра,,2022-04-14 16:19:20,2022-04-14 16:19:21,"1,017s",PASSED
"sendKeys(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Сase (Игровая статистика)/input__school game stat""), Keys.chord(ENTER))",Chrome 100.0.4896.75,,,2022-04-14 16:19:21,2022-04-14 16:19:22,"0,578s",PASSED
"setText(findTestObject(""Avangard New/Object (Администратор)/Сase (Игровая статистика)/input__team school game""), ""Омские"")",Chrome 100.0.4896.75,Ввод фильтра 2,,2022-04-14 16:19:22,2022-04-14 16:19:23,"1,090s",PASSED
"sendKeys(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Сase (Игровая статистика)/input__team school game""), Keys.chord(ENTER))",Chrome 100.0.4896.75,,,2022-04-14 16:19:23,2022-04-14 16:19:23,"0,591s",PASSED
