Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Администратор,Chrome 99.0.4844.51,,,2022-03-15 00:32:24,2022-03-15 00:46:32,"14m - 7,608s",FAILED
,,,,,,,
Test Cases/Администратор/Школы,Chrome 99.0.4844.51,смоук тест вкладки школы ,,2022-03-15 00:32:25,2022-03-15 00:34:10,"1m - 44,351s",PASSED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",Chrome 99.0.4844.51,авторизация,,2022-03-15 00:32:28,2022-03-15 00:33:01,"33,463s",PASSED
"click(findTestObject(""Object Repository/admin/school/schools/schools""))",Chrome 99.0.4844.51,переход на вкладу школы,,2022-03-15 00:33:01,2022-03-15 00:33:33,"31,373s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""43.jpg"")",Chrome 99.0.4844.51,,,2022-03-15 00:33:33,2022-03-15 00:33:35,"1,907s",PASSED
"click(findTestObject(""Object Repository/admin/school/Page_/div_""))",Chrome 99.0.4844.51,"выбор Академия ""Авангард"" и переход к расписанию школы
",,2022-03-15 00:33:35,2022-03-15 00:33:40,"4,995s",PASSED
"scrollToElement(findTestObject(""Object Repository/admin/school/Page_/players""), 0)",Chrome 99.0.4844.51,переход на вкладку игроков,,2022-03-15 00:33:40,2022-03-15 00:33:43,"3,612s",PASSED
"click(findTestObject(""Object Repository/admin/school/Page_/players""))",Chrome 99.0.4844.51,переход на вкладку игроков,,2022-03-15 00:33:43,2022-03-15 00:33:44,"1,050s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""44.jpg"")",Chrome 99.0.4844.51,,,2022-03-15 00:33:44,2022-03-15 00:33:46,"1,982s",PASSED
"click(findTestObject(""Object Repository/admin/school/Page_/team""))",Chrome 99.0.4844.51,переход на вкладку команд,,2022-03-15 00:33:46,2022-03-15 00:33:48,"1,291s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""45.jpg"")",Chrome 99.0.4844.51,,,2022-03-15 00:33:48,2022-03-15 00:33:49,"1,535s",PASSED
"click(findTestObject(""Object Repository/admin/school/Page_/omsk""))",Chrome 99.0.4844.51,"выбр команды ОМСКИЕ ЯСТРЕБЫ 
",,2022-03-15 00:33:49,2022-03-15 00:33:50,"0,967s",PASSED
"click(findTestObject(""Object Repository/admin/school/Page_/edit""))",Chrome 99.0.4844.51,переход на вкладку редактирование ,,2022-03-15 00:33:50,2022-03-15 00:33:57,"6,408s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""47.jpg"")",Chrome 99.0.4844.51,,,2022-03-15 00:33:57,2022-03-15 00:33:57,"0,812s",PASSED
"click(findTestObject(""Object Repository/admin/school/Page_/allplayer""))",Chrome 99.0.4844.51,"переход на вкладку все игроки
",,2022-03-15 00:33:57,2022-03-15 00:33:58,"0,812s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""48.jpg"")",Chrome 99.0.4844.51,,,2022-03-15 00:33:58,2022-03-15 00:34:00,"1,384s",PASSED
"click(findTestObject(""Object Repository/admin/school/Page_/groups""))",Chrome 99.0.4844.51,"переход на вкладку занятие команды
",,2022-03-15 00:34:00,2022-03-15 00:34:00,"0,844s",PASSED
"click(findTestObject(""manager/schools/overlay""), CONTINUE_ON_FAILURE)",Chrome 99.0.4844.51,,,2022-03-15 00:34:00,2022-03-15 00:34:08,"7,843s",PASSED
"click(findTestObject(""Object Repository/admin/school/Page_/root""))",Chrome 99.0.4844.51,"переход на главную 
",,2022-03-15 00:34:08,2022-03-15 00:34:09,"0,749s",PASSED
closeBrowser(),Chrome 99.0.4844.51,конец теста,,2022-03-15 00:34:09,2022-03-15 00:34:10,"0,771s",PASSED
,,,,,,,
Test Cases/Администратор/Тренеры,Chrome 99.0.4844.51,смоук + функциональный тест вкладки тренеров,,2022-03-15 00:34:10,2022-03-15 00:35:19,"1m - 8,969s",PASSED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",Chrome 99.0.4844.51,"авторизация
",,2022-03-15 00:34:11,2022-03-15 00:34:29,"18,025s",PASSED
"click(findTestObject(""Object Repository/admin/teachers/Page_/teach""))",Chrome 99.0.4844.51,"переход на вкладку тренеры
",,2022-03-15 00:34:29,2022-03-15 00:35:00,"30,959s",PASSED
"click(findTestObject(""Object Repository/admin/teachers/Page_/span_""))",Chrome 99.0.4844.51,"профиль тренера , Шастин Егор ",,2022-03-15 00:35:00,2022-03-15 00:35:11,"11,446s",PASSED
"verifyTextPresent(""ПРОФИЛЬ ПРЕПОДАВАТЕЛЯ"", false)",Chrome 99.0.4844.51,,,2022-03-15 00:35:11,2022-03-15 00:35:12,"1,030s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""41.jpg"")",Chrome 99.0.4844.51,,,2022-03-15 00:35:12,2022-03-15 00:35:14,"1,593s",PASSED
