Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Игрок,Linux - Chrome 97.0.4692.71,,,2022-02-25 08:54:27,2022-02-25 09:02:01,"7m - 34,026s",PASSED
,,,,,,,
Test Cases/Игрок/Авторизация,Linux - Chrome 97.0.4692.71,,,2022-02-25 08:54:30,2022-02-25 08:57:15,"2m - 45,119s",PASSED
"openBrowser("""")",Linux - Chrome 97.0.4692.71,,,2022-02-25 08:54:34,2022-02-25 08:56:56,"2m - 22,328s",PASSED
maximizeWindow(),Linux - Chrome 97.0.4692.71,,,2022-02-25 08:56:56,2022-02-25 08:56:57,"0,552s",PASSED
navigateToUrl(url),Linux - Chrome 97.0.4692.71,,,2022-02-25 08:56:57,2022-02-25 08:57:04,"7,504s",PASSED
"setText(findTestObject(""Object Repository/manager/Page_/input__sc-lnrBVv eqPACj""), player_login)",Linux - Chrome 97.0.4692.71,,,2022-02-25 08:57:04,2022-02-25 08:57:09,"4,473s",PASSED
"setText(findTestObject(""Object Repository/manager/Page_/input__sc-lnrBVv eqPACj_1""), player_password)",Linux - Chrome 97.0.4692.71,,,2022-02-25 08:57:09,2022-02-25 08:57:13,"3,980s",PASSED
"click(findTestObject(""manager/Page_/go""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 08:57:13,2022-02-25 08:57:15,"2,186s",PASSED
,,,,,,,
Test Cases/Игрок/Отчеты,Linux - Chrome 97.0.4692.71,,,2022-02-25 08:57:15,2022-02-25 09:02:01,"4m - 46,534s",PASSED
"callTestCase(findTestCase(""Игрок/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-25 08:57:16,2022-02-25 09:00:09,"2m - 53,680s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (отчеты)/report""))",Linux - Chrome 97.0.4692.71,Вкладка отчеты,,2022-02-25 09:00:09,2022-02-25 09:00:21,"11,409s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (отчеты)/psixolog""))",Linux - Chrome 97.0.4692.71,Психологический отчет,,2022-02-25 09:00:21,2022-02-25 09:00:23,"2,408s",PASSED
"if (verifyElementText(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (отчеты)/div_ganin""), ""Ганин Данила"", OPTIONAL) == true)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:00:23,2022-02-25 09:00:59,"36,090s",PASSED
else,Linux - Chrome 97.0.4692.71,,,2022-02-25 09:00:59,2022-02-25 09:01:03,"4,138s",PASSED
"verifyElementText(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (отчеты)/div_ganin""), ""Ганин Данила"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:01:03,2022-02-25 09:01:03,"0,004s",NOT_RUN
"scrollToElement(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (отчеты)/reaction easy""), 0)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:01:03,2022-02-25 09:01:06,"2,648s",PASSED
"verifyElementText(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (отчеты)/reaction easy""), ""Реакция на простой стимул"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:01:06,2022-02-25 09:01:08,"2,105s",PASSED
"verifyElementText(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (отчеты)/reaction hard""), ""Реакция на сложный стимул"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:01:08,2022-02-25 09:01:10,"1,899s",PASSED
"scrollToElement(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (отчеты)/button burg date (1)""), 0)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:01:10,2022-02-25 09:01:12,"1,841s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (отчеты)/tab""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:01:12,2022-02-25 09:01:14,"2,083s",PASSED
"if (verifyElementText(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (отчеты)/div_ganin""), ""Ганин Данила"", OPTIONAL) == true)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:01:14,2022-02-25 09:01:48,"33,968s",PASSED
else,Linux - Chrome 97.0.4692.71,,,2022-02-25 09:01:48,2022-02-25 09:01:52,"4,164s",PASSED
"scrollToElement(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (отчеты)/xarakteristika""), 0)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:01:52,2022-02-25 09:01:54,"2,185s",PASSED
"verifyElementText(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (отчеты)/xarakteristika""), ""Экстраверсия"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:01:54,2022-02-25 09:01:57,"2,263s",PASSED
"verifyElementText(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (отчеты)/xarakteristika 2""), ""Спонтанность"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:01:57,2022-02-25 09:01:58,"1,873s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (отчеты)/home g (1)""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:01:58,2022-02-25 09:02:01,"2,326s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,,,2022-02-25 09:02:01,2022-02-25 09:02:01,"0,548s",PASSED
