Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyTextPresent(""Пользователь сохранен"", false)",Linux - Chrome 97.0.4692.71,Проверка алерта,,2022-03-03 12:44:38,2022-03-03 12:44:40,"2,319s",PASSED
"click(findTestObject(""Object Repository/ТРЕНЕР/reports/IMT/Page_/Page_/root""))",Linux - Chrome 97.0.4692.71,"Выход с модального окна
",,2022-03-03 12:44:40,2022-03-03 12:44:43,"2,343s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,,,2022-03-03 12:44:43,2022-03-03 12:44:43,"0,646s",PASSED
,,,,,,,
Test Cases/Тренер/Статистика,Linux - Chrome 97.0.4692.71,,,2022-03-03 12:44:43,2022-03-03 12:46:41,"1m - 57,578s",PASSED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:44:44,2022-03-03 12:46:12,"1m - 27,657s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/Case (Статистика)/report""))",Linux - Chrome 97.0.4692.71,Вкладка отчеты,,2022-03-03 12:46:12,2022-03-03 12:46:22,"9,980s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/Case (Статистика)/statsreport""))",Linux - Chrome 97.0.4692.71,Отчет игровая статистика,,2022-03-03 12:46:22,2022-03-03 12:46:24,"2,197s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/Case (Статистика)/team""))",Linux - Chrome 97.0.4692.71,Клик по полю ввода Команды,,2022-03-03 12:46:24,2022-03-03 12:46:26,"2,645s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/Case (Статистика)/oms""))",Linux - Chrome 97.0.4692.71,Выбор Омские ястребы,,2022-03-03 12:46:26,2022-03-03 12:46:28,"1,938s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Тренер)/Case (Статистика)/rank""), ""Ранг"")",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:46:28,2022-03-03 12:46:36,"7,832s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Тренер)/Case (Статистика)/match""), ""Матчи"")",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:46:36,2022-03-03 12:46:38,"2,258s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Тренер)/Case (Статистика)/game time""), ""Игр. время"")",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:46:38,2022-03-03 12:46:40,"1,815s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,,,2022-03-03 12:46:40,2022-03-03 12:46:41,"0,507s",PASSED
,,,,,,,
Test Cases/Тренер/Оценка навыков,Linux - Chrome 97.0.4692.71,,,2022-03-03 12:46:41,2022-03-03 12:49:22,"2m - 40,749s",FAILED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:46:41,2022-03-03 12:48:13,"1m - 31,466s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/Case (Оценка навыков)/span_home""))",Linux - Chrome 97.0.4692.71,Вкладка оценка навыков,,2022-03-03 12:48:13,2022-03-03 12:48:28,"15,610s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/Case (Оценка навыков)/edit home""))",Linux - Chrome 97.0.4692.71,Кнопка редактировать,,2022-03-03 12:48:28,2022-03-03 12:48:31,"2,683s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Тренер)/Case (Оценка навыков)/button_save_home""), 0)",Linux - Chrome 97.0.4692.71,Скрол к кнопке сохранить,,2022-03-03 12:48:31,2022-03-03 12:48:34,"2,934s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Оценка навыков)/button_save_home""))",Linux - Chrome 97.0.4692.71,Сохранить общая,,2022-03-03 12:48:34,2022-03-03 12:48:37,"2,941s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Тренер)/Case (Оценка навыков)/alert home add""), ""Добавьте от 1 до 7 навыков для развития."")",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:48:37,2022-03-03 12:49:19,"42,588s",FAILED
,,,,,,,
Test Cases/Тренер/Оценка по играм,Linux - Chrome 97.0.4692.71,,,2022-03-03 12:49:22,2022-03-03 12:51:28,"2m - 6,535s",PASSED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:49:22,2022-03-03 12:50:41,"1m - 18,444s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Оценка по играм)/grade for game""))",Linux - Chrome 97.0.4692.71,Нажимаю вкладка  оценка по играм,,2022-03-03 12:50:41,2022-03-03 12:51:06,"25,522s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Оценка по играм)/edit""))",Linux - Chrome 97.0.4692.71,Кнопка Редактировать,,2022-03-03 12:51:06,2022-03-03 12:51:09,"2,810s",PASSED
"verifyElementClickable(findTestObject(""Avangard New/Object (Тренер)/Case (Оценка по играм)/edit 4""))",Linux - Chrome 97.0.4692.71,Проверка что цифры оценки нажимаются,,2022-03-03 12:51:09,2022-03-03 12:51:15,"6,189s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Тренер)/Case (Оценка по играм)/button_""), 0)",Linux - Chrome 97.0.4692.71,Скролл к сохранить,,2022-03-03 12:51:15,2022-03-03 12:51:18,"2,401s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Оценка по играм)/button_""))",Linux - Chrome 97.0.4692.71,Кнопка сохранить,,2022-03-03 12:51:18,2022-03-03 12:51:20,"2,488s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Тренер)/Case (Оценка по играм)/alert save""), ""Оценка сохранена"")",Linux - Chrome 97.0.4692.71,Проверка алерта,,2022-03-03 12:51:20,2022-03-03 12:51:25,"5,329s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Оценка по играм)/button close""))",Linux - Chrome 97.0.4692.71,Нажать кнопку закрыть,,2022-03-03 12:51:25,2022-03-03 12:51:25,"0,058s",NOT_RUN
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Оценка по играм)/home""))",Linux - Chrome 97.0.4692.71,Главная,,2022-03-03 12:51:25,2022-03-03 12:51:28,"2,141s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,,,2022-03-03 12:51:28,2022-03-03 12:51:28,"0,484s",PASSED
,,,,,,,
Test Cases/Тренер/Рекомендации по ОФП,Linux - Chrome 97.0.4692.71,,,2022-03-03 12:51:28,2022-03-03 12:53:40,"2m - 11,974s",FAILED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:51:29,2022-03-03 12:52:38,"1m - 9,620s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/physical_testing_report""))",Linux - Chrome 97.0.4692.71,"Открытие вкладки физическое тестирование
",,2022-03-03 12:52:38,2022-03-03 12:52:53,"14,696s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/div_31.07.2020""))",Linux - Chrome 97.0.4692.71,Нажимает на поле Дата поценки,,2022-03-03 12:52:53,2022-03-03 12:52:56,"2,692s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/div_31.10.2020""))",Linux - Chrome 97.0.4692.71,Выбирает дату,,2022-03-03 12:52:56,2022-03-03 12:52:58,"2,018s",PASSED
"scrollToElement(findTestObject(""Object Repository/AA/gazizov""), 0)",Linux - Chrome 97.0.4692.71,Скроллит к Ганину,,2022-03-03 12:52:58,2022-03-03 12:53:00,"2,294s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/trikozov""))",Linux - Chrome 97.0.4692.71,Открывает  добавить рекомендацию Ганина,,2022-03-03 12:53:00,2022-03-03 12:53:02,"1,947s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/button exit""), STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,Нажимает кнопку закрыть на вкладке план тренеровок,,2022-03-03 12:53:02,2022-03-03 12:53:02,"0,001s",NOT_RUN
"while (verifyElementVisible(findTestObject(""Object Repository/Avangard New/Object (Тренер)/add""), OPTIONAL) == false)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:53:02,2022-03-03 12:53:05,"2,946s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/add""))",Linux - Chrome 97.0.4692.71,Нажимает добавить план тренировки,,2022-03-03 12:53:05,2022-03-03 12:53:07,"2,011s",PASSED
"setText(findTestObject(""Object Repository/Avangard New/Object (Тренер)/input_ _sc-eqIVtm fYABJt""), ""тестовый план тренировки"")",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:53:07,2022-03-03 12:53:11,"4,186s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/div__1zadacha""))",Linux - Chrome 97.0.4692.71,Открывает вкладку Задачи,,2022-03-03 12:53:11,2022-03-03 12:53:14,"2,582s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/button close""))",Linux - Chrome 97.0.4692.71,Нажимает закрыть задачу во вклаке задачи,,2022-03-03 12:53:14,2022-03-03 12:53:14,"0,001s",NOT_RUN
"while (verifyElementVisible(findTestObject(""Object Repository/Avangard New/Object (Тренер)/addzadacha""), OPTIONAL) == false)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:53:14,2022-03-03 12:53:16,"1,853s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/addzadacha""))",Linux - Chrome 97.0.4692.71,Нажимает добавить задачу,,2022-03-03 12:53:16,2022-03-03 12:53:18,"2,041s",PASSED
"setText(findTestObject(""Object Repository/Avangard New/Object (Тренер)/input_ _sc-eqIVtm fYABJt_1""), ""тестовая задача "")",Linux - Chrome 97.0.4692.71,Ввод текста,,2022-03-03 12:53:18,2022-03-03 12:53:22,"4,166s",PASSED
"scrollToElement(findTestObject(""Object Repository/Avangard New/Object (Тренер)/save""), 0)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:53:22,2022-03-03 12:53:24,"2,084s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/save""))",Linux - Chrome 97.0.4692.71,Сохраняет,,2022-03-03 12:53:24,2022-03-03 12:53:26,"2,023s",PASSED
"verifyTextPresent(""Форма сохранена"", false)",Linux - Chrome 97.0.4692.71,,,2022-03-03 12:53:26,2022-03-03 12:53:38,"11,993s",FAILED
