Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Администратор,Chrome 99.0.4844.51,,,2022-03-15 00:32:25,2022-03-15 00:46:25,"14m - 0,014s",FAILED
,,,,,,,
Test Cases/Администратор/Школы,Chrome 99.0.4844.51,смоук тест вкладки школы ,,2022-03-15 00:32:27,2022-03-15 00:34:03,"1m - 36,310s",PASSED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",Chrome 99.0.4844.51,авторизация,,2022-03-15 00:32:29,2022-03-15 00:33:04,"34,896s",PASSED
"click(findTestObject(""Object Repository/admin/school/schools/schools""))",Chrome 99.0.4844.51,переход на вкладу школы,,2022-03-15 00:33:04,2022-03-15 00:33:36,"31,418s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""43.jpg"")",Chrome 99.0.4844.51,,,2022-03-15 00:33:36,2022-03-15 00:33:39,"3,017s",PASSED
"click(findTestObject(""Object Repository/admin/school/Page_/div_""))",Chrome 99.0.4844.51,"выбор Академия ""Авангард"" и переход к расписанию школы
",,2022-03-15 00:33:39,2022-03-15 00:33:43,"3,835s",PASSED
"scrollToElement(findTestObject(""Object Repository/admin/school/Page_/players""), 0)",Chrome 99.0.4844.51,переход на вкладку игроков,,2022-03-15 00:33:43,2022-03-15 00:33:46,"2,979s",PASSED
"click(findTestObject(""Object Repository/admin/school/Page_/players""))",Chrome 99.0.4844.51,переход на вкладку игроков,,2022-03-15 00:33:46,2022-03-15 00:33:47,"1,493s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""44.jpg"")",Chrome 99.0.4844.51,,,2022-03-15 00:33:47,2022-03-15 00:33:49,"2,007s",PASSED
"click(findTestObject(""Object Repository/admin/school/Page_/team""))",Chrome 99.0.4844.51,переход на вкладку команд,,2022-03-15 00:33:49,2022-03-15 00:33:50,"0,864s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""45.jpg"")",Chrome 99.0.4844.51,,,2022-03-15 00:33:50,2022-03-15 00:33:51,"1,051s",PASSED
