Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Менеждер,Linux - Chrome 97.0.4692.71,,,2022-02-21 12:30:35,2022-02-21 12:57:00,"26m - 25,100s",PASSED
,,,,,,,
Test Cases/Администратор/Школы,Linux - Chrome 97.0.4692.71,смоук тест вкладки школы ,,2022-02-21 12:30:36,2022-02-21 12:34:39,"4m - 3,296s",PASSED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,авторизация,,2022-02-21 12:30:37,2022-02-21 12:33:05,"2m - 28,315s",PASSED
"click(findTestObject(""Object Repository/admin/school/schools/schools""))",Linux - Chrome 97.0.4692.71,переход на вкладу школы,,2022-02-21 12:33:05,2022-02-21 12:33:26,"20,130s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""43.jpg"")",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:33:26,2022-02-21 12:33:35,"8,897s",PASSED
"click(findTestObject(""Object Repository/admin/school/Page_/div_""))",Linux - Chrome 97.0.4692.71,"выбор Академия ""Авангард"" и переход к расписанию школы
",,2022-02-21 12:33:35,2022-02-21 12:33:37,"2,804s",PASSED
"scrollToElement(findTestObject(""Object Repository/admin/school/Page_/players""), 0)",Linux - Chrome 97.0.4692.71,переход на вкладку игроков,,2022-02-21 12:33:37,2022-02-21 12:33:46,"8,627s",PASSED
"click(findTestObject(""Object Repository/admin/school/Page_/players""))",Linux - Chrome 97.0.4692.71,переход на вкладку игроков,,2022-02-21 12:33:46,2022-02-21 12:33:49,"2,968s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""44.jpg"")",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:33:49,2022-02-21 12:33:56,"7,166s",PASSED
"click(findTestObject(""Object Repository/admin/school/Page_/team""))",Linux - Chrome 97.0.4692.71,переход на вкладку команд,,2022-02-21 12:33:56,2022-02-21 12:33:58,"2,384s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""45.jpg"")",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:33:58,2022-02-21 12:34:05,"6,202s",PASSED
"click(findTestObject(""Object Repository/admin/school/Page_/omsk""))",Linux - Chrome 97.0.4692.71,"выбр команды ОМСКИЕ ЯСТРЕБЫ 
",,2022-02-21 12:34:05,2022-02-21 12:34:07,"2,334s",PASSED
"click(findTestObject(""Object Repository/admin/school/Page_/edit""))",Linux - Chrome 97.0.4692.71,переход на вкладку редактирование ,,2022-02-21 12:34:07,2022-02-21 12:34:13,"6,195s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""47.jpg"")",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:34:13,2022-02-21 12:34:20,"6,521s",PASSED
"click(findTestObject(""Object Repository/admin/school/Page_/allplayer""))",Linux - Chrome 97.0.4692.71,"переход на вкладку все игроки
",,2022-02-21 12:34:20,2022-02-21 12:34:22,"2,310s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""48.jpg"")",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:34:22,2022-02-21 12:34:28,"6,371s",PASSED
"click(findTestObject(""Object Repository/admin/school/Page_/groups""))",Linux - Chrome 97.0.4692.71,"переход на вкладку занятие команды
",,2022-02-21 12:34:28,2022-02-21 12:34:31,"2,419s",PASSED
"click(findTestObject(""manager/schools/overlay""), CONTINUE_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:34:31,2022-02-21 12:34:36,"5,427s",PASSED
"click(findTestObject(""Object Repository/admin/school/Page_/root""))",Linux - Chrome 97.0.4692.71,"переход на главную 
",,2022-02-21 12:34:36,2022-02-21 12:34:39,"2,633s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,конец теста,,2022-02-21 12:34:39,2022-02-21 12:34:39,"0,580s",PASSED
,,,,,,,
Test Cases/Администратор/Рейтинг,Linux - Chrome 97.0.4692.71,смоук тест,,2022-02-21 12:34:39,2022-02-21 12:39:06,"4m - 26,703s",PASSED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:34:40,2022-02-21 12:37:10,"2m - 30,235s",PASSED
"click(findTestObject(""Object Repository/admin/rating/grating""))",Linux - Chrome 97.0.4692.71,переход на вкладку рейтинг игроков,,2022-02-21 12:37:10,2022-02-21 12:37:23,"13,231s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""34.jpg"")",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:37:23,2022-02-21 12:37:33,"10,163s",PASSED
"click(findTestObject(""Object Repository/admin/Page_/shkool""))",Linux - Chrome 97.0.4692.71,выбор школы,,2022-02-21 12:37:33,2022-02-21 12:37:36,"2,427s",PASSED
"click(findTestObject(""Object Repository/admin/Page_/div_ (2)""))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:37:36,2022-02-21 12:37:38,"1,903s",PASSED
"click(findTestObject(""Object Repository/admin/Page_/team""))",Linux - Chrome 97.0.4692.71,выбор команды,,2022-02-21 12:37:38,2022-02-21 12:37:43,"4,959s",PASSED
"click(findTestObject(""Object Repository/admin/Page_/omsk""))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:37:43,2022-02-21 12:37:45,"2,221s",PASSED
"scrollToElement(findTestObject(""Object Repository/admin/Page_/top1""), 0)",Linux - Chrome 97.0.4692.71,выбор игрока (Давыдов Тимофей) ,,2022-02-21 12:37:45,2022-02-21 12:37:48,"2,876s",PASSED
"click(findTestObject(""Object Repository/admin/Page_/top1""))",Linux - Chrome 97.0.4692.71,выбор игрока (Давыдов Тимофей) ,,2022-02-21 12:37:48,2022-02-21 12:37:51,"2,846s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""37.jpg"", CONTINUE_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:37:51,2022-02-21 12:38:04,"13,156s",PASSED
"click(findTestObject(""Object Repository/admin/Page_/skill""))",Linux - Chrome 97.0.4692.71,просмотр владки оценка навыков,,2022-02-21 12:38:04,2022-02-21 12:38:06,"1,859s",PASSED
"verifyTextPresent(""Ускорение"", true)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:38:06,2022-02-21 12:38:10,"3,951s",PASSED
"verifyTextPresent(""Скорость"", true)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:38:10,2022-02-21 12:38:13,"3,162s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""39.jpg"", CONTINUE_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:38:13,2022-02-21 12:38:24,"11,103s",PASSED
"click(findTestObject(""Object Repository/admin/Page_/stat""))",Linux - Chrome 97.0.4692.71,просмотр владки игровой статистики,,2022-02-21 12:38:24,2022-02-21 12:38:30,"5,689s",PASSED
"verifyTextPresent(""Матчи"", true, CONTINUE_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:38:30,2022-02-21 12:38:38,"8,405s",PASSED
"verifyTextPresent(""Ранг"", true, CONTINUE_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:38:38,2022-02-21 12:38:40,"2,462s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""40.jpg"", CONTINUE_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:38:40,2022-02-21 12:38:51,"10,068s",PASSED
"click(findTestObject(""Object Repository/admin/Page_/ptest""))",Linux - Chrome 97.0.4692.71,просмотр владки физ тестирования ,,2022-02-21 12:38:51,2022-02-21 12:38:53,"1,984s",PASSED
"verifyTextPresent(""СРЕДНЯЯ ОЦЕНКА"", true)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:38:53,2022-02-21 12:38:55,"2,224s",PASSED
"verifyTextPresent(""Список навыков и характеристики"", true)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:38:55,2022-02-21 12:38:57,"1,849s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""38.jpg"", CONTINUE_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:38:57,2022-02-21 12:39:03,"6,881s",PASSED
"click(findTestObject(""Object Repository/admin/Page_/root""))",Linux - Chrome 97.0.4692.71,переход в главное меню,,2022-02-21 12:39:03,2022-02-21 12:39:06,"2,128s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,конец теста,,2022-02-21 12:39:06,2022-02-21 12:39:06,"0,554s",PASSED
,,,,,,,
Test Cases/Администратор/ОТЧЕТЫ функциональные тесты/Список участников без оценки,Linux - Chrome 97.0.4692.71,функцуиональное тестирование,,2022-02-21 12:39:06,2022-02-21 12:42:09,"3m - 3,012s",PASSED
"callTestCase(findTestCase(""Администратор/Отчет для тк""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:39:06,2022-02-21 12:41:23,"2m - 16,257s",PASSED
"click(findTestObject(""Object Repository/admin/reports/not/Page_/not""))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:41:23,2022-02-21 12:41:25,"2,178s",PASSED
"verifyTextPresent(""СПИСОК УЧАСТНИКОВ БЕЗ ОЦЕНКИ"", true)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:41:25,2022-02-21 12:41:34,"8,705s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""29.jpg"")",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:41:34,2022-02-21 12:41:41,"7,190s",PASSED
"setText(findTestObject(""Object Repository/admin/reports/not/Page_/input__react-select-2-input""), ""ака"")",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:41:41,2022-02-21 12:41:45,"4,309s",PASSED
"sendKeys(findTestObject(""Object Repository/admin/reports/not/Page_/input__react-select-2-input""), Keys.chord(ENTER))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:41:45,2022-02-21 12:41:47,"2,240s",PASSED
"setText(findTestObject(""Object Repository/admin/reports/not/Page_/input__react-select-3-input""), school)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:41:47,2022-02-21 12:41:52,"4,672s",PASSED
"sendKeys(findTestObject(""Object Repository/admin/reports/not/Page_/input__react-select-3-input""), Keys.chord(ENTER))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:41:52,2022-02-21 12:41:54,"2,132s",PASSED
"setText(findTestObject(""Object Repository/admin/reports/not/Page_/input__react-select-4-input""), ""26.8"")",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:41:54,2022-02-21 12:41:59,"4,409s",PASSED
"sendKeys(findTestObject(""Object Repository/admin/reports/not/Page_/input__react-select-4-input""), Keys.chord(ENTER))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:41:59,2022-02-21 12:42:01,"2,011s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""30.jpg"")",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:42:01,2022-02-21 12:42:06,"5,781s",PASSED
"click(findTestObject(""Object Repository/manager/kale/Page_/root""))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:42:06,2022-02-21 12:42:09,"2,249s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,,,2022-02-21 12:42:09,2022-02-21 12:42:09,"0,577s",PASSED
,,,,,,,
Test Cases/Администратор/ОТЧЕТЫ функциональные тесты/Отчет психофиз,Linux - Chrome 97.0.4692.71,,,2022-02-21 12:42:09,2022-02-21 12:45:31,"3m - 21,386s",PASSED
"callTestCase(findTestCase(""Администратор/Отчет для тк""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:42:09,2022-02-21 12:43:37,"1m - 27,541s",PASSED
"click(findTestObject(""Object Repository/admin/reports/psyhotest/Page_/psychotest""))",Linux - Chrome 97.0.4692.71,выбор отчета,,2022-02-21 12:43:37,2022-02-21 12:44:12,"34,743s",PASSED
"verifyTextPresent(""ОТЧЕТ ПСИХОЛОГИЧЕСКОГО ПРОФИЛЯ"", true)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:44:12,2022-02-21 12:44:17,"4,789s",PASSED
