Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyTextPresent(""Игрок недоступен для выбора"", false)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:38:14,2022-02-21 12:38:37,"22,340s",FAILED
,,,,,,,
Test Cases/Тренер/Профиль Тренера,Linux - Chrome 97.0.4692.71,,,2022-02-21 12:38:39,2022-02-21 12:40:12,"1m - 33,375s",PASSED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:38:39,2022-02-21 12:39:51,"1m - 11,793s",PASSED
"click(findTestObject(""Object Repository/ТРЕНЕР/reports/IMT/Page_/Page_/div_ (1)""))",Linux - Chrome 97.0.4692.71,"Открывает редактирование профиля
",,2022-02-21 12:39:51,2022-02-21 12:40:03,"11,824s",PASSED
"click(findTestObject(""Object Repository/ТРЕНЕР/reports/IMT/Page_/Page_/save""))",Linux - Chrome 97.0.4692.71,"Сохраняет
",,2022-02-21 12:40:03,2022-02-21 12:40:06,"3,659s",PASSED
"verifyTextPresent(""Пользователь сохранен"", false)",Linux - Chrome 97.0.4692.71,Проверка алерта,,2022-02-21 12:40:06,2022-02-21 12:40:09,"3,210s",PASSED
"click(findTestObject(""Object Repository/ТРЕНЕР/reports/IMT/Page_/Page_/root""))",Linux - Chrome 97.0.4692.71,"Выход с модального окна
",,2022-02-21 12:40:09,2022-02-21 12:40:12,"2,028s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,,,2022-02-21 12:40:12,2022-02-21 12:40:12,"0,540s",PASSED
,,,,,,,
Test Cases/Тренер/Статистика,Linux - Chrome 97.0.4692.71,,,2022-02-21 12:40:12,2022-02-21 12:42:32,"2m - 20,051s",PASSED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:40:12,2022-02-21 12:42:03,"1m - 50,443s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/Case (Статистика)/report""))",Linux - Chrome 97.0.4692.71,Вкладка отчеты,,2022-02-21 12:42:03,2022-02-21 12:42:17,"13,906s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/Case (Статистика)/statsreport""))",Linux - Chrome 97.0.4692.71,Отчет игровая статистика,,2022-02-21 12:42:17,2022-02-21 12:42:19,"2,742s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/Case (Статистика)/team""))",Linux - Chrome 97.0.4692.71,Клик по полю ввода Команды,,2022-02-21 12:42:19,2022-02-21 12:42:22,"2,419s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/Case (Статистика)/oms""))",Linux - Chrome 97.0.4692.71,Выбор Омские ястребы,,2022-02-21 12:42:22,2022-02-21 12:42:24,"2,122s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Тренер)/Case (Статистика)/rank""), ""Ранг"")",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:42:24,2022-02-21 12:42:27,"3,496s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Тренер)/Case (Статистика)/match""), ""Матчи"")",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:42:27,2022-02-21 12:42:29,"1,966s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Тренер)/Case (Статистика)/game time""), ""Игр. время"")",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:42:29,2022-02-21 12:42:32,"2,190s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,,,2022-02-21 12:42:32,2022-02-21 12:42:32,"0,531s",PASSED
,,,,,,,
Test Cases/Тренер/Оценка навыков,Linux - Chrome 97.0.4692.71,,,2022-02-21 12:42:32,2022-02-21 12:45:32,"2m - 59,716s",FAILED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:42:32,2022-02-21 12:44:20,"1m - 47,450s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/Case (Оценка навыков)/span_home""))",Linux - Chrome 97.0.4692.71,Вкладка оценка навыков,,2022-02-21 12:44:20,2022-02-21 12:44:35,"15,029s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Тренер)/Case (Оценка навыков)/edit home""))",Linux - Chrome 97.0.4692.71,Кнопка редактировать,,2022-02-21 12:44:35,2022-02-21 12:44:38,"2,789s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Тренер)/Case (Оценка навыков)/button_save_home""), 0)",Linux - Chrome 97.0.4692.71,Скрол к кнопке сохранить,,2022-02-21 12:44:38,2022-02-21 12:44:41,"3,395s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Оценка навыков)/button_save_home""))",Linux - Chrome 97.0.4692.71,Сохранить общая,,2022-02-21 12:44:41,2022-02-21 12:44:44,"3,105s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Тренер)/Case (Оценка навыков)/alert home add""), ""Добавьте от 1 до 7 навыков для развития."")",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:44:44,2022-02-21 12:45:30,"45,625s",FAILED
,,,,,,,
Test Cases/Тренер/Оценка по играм,Linux - Chrome 97.0.4692.71,,,2022-02-21 12:45:32,2022-02-21 12:48:12,"2m - 39,820s",FAILED
"callTestCase(findTestCase(""Тренер/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:45:32,2022-02-21 12:46:50,"1m - 18,289s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Оценка по играм)/grade for game""))",Linux - Chrome 97.0.4692.71,Нажимаю вкладка  оценка по играм,,2022-02-21 12:46:50,2022-02-21 12:47:18,"27,260s",PASSED
"click(findTestObject(""Avangard New/Object (Тренер)/Case (Оценка по играм)/edit""))",Linux - Chrome 97.0.4692.71,Кнопка Редактировать,,2022-02-21 12:47:18,2022-02-21 12:48:10,"51,918s",FAILED
