Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Игрок,Linux - Chrome 97.0.4692.71,,,2022-02-21 12:30:26,2022-02-21 12:36:56,"6m - 29,582s",FAILED
,,,,,,,
Test Cases/Игрок/Авторизация,Linux - Chrome 97.0.4692.71,,,2022-02-21 12:30:27,2022-02-21 12:31:28,"1m - 0,732s",PASSED
"openBrowser("""")",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:30:31,2022-02-21 12:31:09,"37,873s",PASSED
maximizeWindow(),Linux - Chrome 97.0.4692.71,,,2022-02-21 12:31:09,2022-02-21 12:31:10,"0,498s",PASSED
navigateToUrl(url),Linux - Chrome 97.0.4692.71,,,2022-02-21 12:31:10,2022-02-21 12:31:17,"6,985s",PASSED
"setText(findTestObject(""Object Repository/manager/Page_/input__sc-lnrBVv eqPACj""), player_login)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:31:17,2022-02-21 12:31:21,"4,465s",PASSED
"setText(findTestObject(""Object Repository/manager/Page_/input__sc-lnrBVv eqPACj_1""), player_password)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:31:21,2022-02-21 12:31:26,"4,933s",PASSED
"click(findTestObject(""manager/Page_/go""))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:31:26,2022-02-21 12:31:28,"2,280s",PASSED
,,,,,,,
Test Cases/Игрок/Отчеты,Linux - Chrome 97.0.4692.71,,,2022-02-21 12:31:28,2022-02-21 12:36:56,"5m - 27,491s",FAILED
"callTestCase(findTestCase(""Игрок/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:31:29,2022-02-21 12:34:51,"3m - 22,030s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (отчеты)/report""))",Linux - Chrome 97.0.4692.71,Вкладка отчеты,,2022-02-21 12:34:51,2022-02-21 12:35:05,"14,282s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (отчеты)/psixolog""))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:35:05,2022-02-21 12:35:07,"2,310s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (отчеты)/button burger""))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:35:07,2022-02-21 12:35:10,"2,835s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (отчеты)/date 30.06.2021""))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:35:10,2022-02-21 12:35:45,"34,904s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Игрок)/Case (отчеты)/reaction easy""), 0)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:35:45,2022-02-21 12:35:50,"5,107s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Игрок)/Case (отчеты)/reaction easy""), ""Реакция на простой стимул"")",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:35:50,2022-02-21 12:35:52,"2,090s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Игрок)/Case (отчеты)/reaction hard""), ""Реакция на сложный стимул"")",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:35:52,2022-02-21 12:35:55,"2,507s",PASSED
"scrollToElement(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (отчеты)/button burg date""), 0)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:35:55,2022-02-21 12:35:57,"1,857s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (отчеты)/tab""))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:35:57,2022-02-21 12:35:59,"2,130s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (отчеты)/button burg date""))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:35:59,2022-02-21 12:36:01,"2,049s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Игрок)/Case (отчеты)/div_21-22_1""))",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:36:01,2022-02-21 12:36:03,"2,011s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Игрок)/Case (отчеты)/xarakteristika""), 0)",Linux - Chrome 97.0.4692.71,,,2022-02-21 12:36:03,2022-02-21 12:36:53,"50,776s",FAILED
