Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Администратор,Linux - Chrome 97.0.4692.71,,,2022-04-05 10:19:32,2022-04-05 11:10:31,"50m - 59,167s",FAILED
,,,,,,,
Test Cases/Администратор/Тренеры,Linux - Chrome 97.0.4692.71,смоук + функциональный тест вкладки тренеров,,2022-04-05 10:19:33,2022-04-05 10:22:23,"2m - 49,992s",PASSED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,"авторизация
",,2022-04-05 10:19:36,2022-04-05 10:21:32,"1m - 55,366s",PASSED
"click(findTestObject(""Object Repository/admin/teachers/Page_/teach""))",Linux - Chrome 97.0.4692.71,"переход на вкладку тренеры
",,2022-04-05 10:21:32,2022-04-05 10:21:53,"21,307s",PASSED
"click(findTestObject(""Object Repository/admin/teachers/Page_/span_""))",Linux - Chrome 97.0.4692.71,"профиль тренера , Шастин Егор ",,2022-04-05 10:21:53,2022-04-05 10:21:56,"2,512s",PASSED
"verifyTextPresent(""ПРОФИЛЬ ПРЕПОДАВАТЕЛЯ"", false)",Linux - Chrome 97.0.4692.71,,,2022-04-05 10:21:56,2022-04-05 10:21:58,"1,999s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""41.jpg"")",Linux - Chrome 97.0.4692.71,,,2022-04-05 10:21:58,2022-04-05 10:22:06,"8,779s",PASSED
"click(findTestObject(""Object Repository/admin/teachers/Page_/career""))",Linux - Chrome 97.0.4692.71,переход на вклдку карьера ,,2022-04-05 10:22:06,2022-04-05 10:22:08,"2,015s",PASSED
"verifyTextPresent(""КАРЬЕРА ТРЕНЕРА"", false)",Linux - Chrome 97.0.4692.71,,,2022-04-05 10:22:08,2022-04-05 10:22:10,"1,887s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""42.jpg"")",Linux - Chrome 97.0.4692.71,,,2022-04-05 10:22:10,2022-04-05 10:22:16,"5,908s",PASSED
"click(findTestObject(""Object Repository/admin/teachers/Page_/button_""))",Linux - Chrome 97.0.4692.71,кнопка сохранить ( без редактирования) ,,2022-04-05 10:22:16,2022-04-05 10:22:18,"2,116s",PASSED
"verifyTextPresent(""Пользователь сохранен"", false)",Linux - Chrome 97.0.4692.71,,,2022-04-05 10:22:18,2022-04-05 10:22:21,"2,543s",PASSED
"click(findTestObject(""Object Repository/admin/teachers/Page_/root""))",Linux - Chrome 97.0.4692.71,переход на главную ,,2022-04-05 10:22:21,2022-04-05 10:22:23,"1,974s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,"конец теста
",,2022-04-05 10:22:23,2022-04-05 10:22:23,"0,543s",PASSED
,,,,,,,
Test Cases/Администратор/Рейтинг,Linux - Chrome 97.0.4692.71,смоук тест,,2022-04-05 10:22:23,2022-04-05 10:27:52,"5m - 28,448s",FAILED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-04-05 10:22:24,2022-04-05 10:26:27,"4m - 3,112s",PASSED
"click(findTestObject(""Object Repository/admin/rating/grating""))",Linux - Chrome 97.0.4692.71,переход на вкладку рейтинг игроков,,2022-04-05 10:26:27,2022-04-05 10:26:48,"21,198s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""34.jpg"")",Linux - Chrome 97.0.4692.71,,,2022-04-05 10:26:48,2022-04-05 10:26:53,"4,910s",PASSED
"click(findTestObject(""Object Repository/admin/Page_/shkool""))",Linux - Chrome 97.0.4692.71,выбор школы,,2022-04-05 10:26:53,2022-04-05 10:26:55,"1,936s",PASSED
"click(findTestObject(""Object Repository/admin/Page_/div_ (2)""))",Linux - Chrome 97.0.4692.71,,,2022-04-05 10:26:55,2022-04-05 10:26:57,"1,924s",PASSED
