Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/admin/Page_/root""))",Linux - Chrome 97.0.4692.71,переход в главное меню,,2022-02-25 09:04:00,2022-02-25 09:04:02,"2,176s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,конец теста,,2022-02-25 09:04:02,2022-02-25 09:04:03,"0,536s",PASSED
,,,,,,,
Test Cases/Администратор/ОТЧЕТЫ функциональные тесты/Список участников без оценки,Linux - Chrome 97.0.4692.71,функцуиональное тестирование,,2022-02-25 09:04:03,2022-02-25 09:06:07,"2m - 4,263s",PASSED
"callTestCase(findTestCase(""Администратор/Отчет для тк""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:04:04,2022-02-25 09:05:23,"1m - 18,875s",PASSED
"click(findTestObject(""Object Repository/admin/reports/not/Page_/not""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:05:23,2022-02-25 09:05:25,"2,374s",PASSED
"verifyTextPresent(""СПИСОК УЧАСТНИКОВ БЕЗ ОЦЕНКИ"", true)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:05:25,2022-02-25 09:05:35,"9,594s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""29.jpg"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:05:35,2022-02-25 09:05:40,"5,417s",PASSED
"setText(findTestObject(""Object Repository/admin/reports/not/Page_/input__react-select-2-input""), ""ака"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:05:40,2022-02-25 09:05:44,"3,848s",PASSED
"sendKeys(findTestObject(""Object Repository/admin/reports/not/Page_/input__react-select-2-input""), Keys.chord(ENTER))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:05:44,2022-02-25 09:05:46,"2,172s",PASSED
"setText(findTestObject(""Object Repository/admin/reports/not/Page_/input__react-select-3-input""), school)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:05:46,2022-02-25 09:05:50,"4,089s",PASSED
"sendKeys(findTestObject(""Object Repository/admin/reports/not/Page_/input__react-select-3-input""), Keys.chord(ENTER))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:05:50,2022-02-25 09:05:53,"2,356s",PASSED
"setText(findTestObject(""Object Repository/admin/reports/not/Page_/input__react-select-4-input""), ""26.8"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:05:53,2022-02-25 09:05:57,"4,347s",PASSED
"sendKeys(findTestObject(""Object Repository/admin/reports/not/Page_/input__react-select-4-input""), Keys.chord(ENTER))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:05:57,2022-02-25 09:05:59,"2,059s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""30.jpg"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:05:59,2022-02-25 09:06:04,"5,028s",PASSED
"click(findTestObject(""Object Repository/manager/kale/Page_/root""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:06:04,2022-02-25 09:06:07,"2,477s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,,,2022-02-25 09:06:07,2022-02-25 09:06:07,"0,527s",PASSED
,,,,,,,
Test Cases/Администратор/ОТЧЕТЫ функциональные тесты/Отчет психофиз,Linux - Chrome 97.0.4692.71,,,2022-02-25 09:06:07,2022-02-25 09:08:16,"2m - 9,222s",PASSED
"callTestCase(findTestCase(""Администратор/Отчет для тк""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:06:08,2022-02-25 09:07:22,"1m - 14,332s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/psyxofiz report""))",Linux - Chrome 97.0.4692.71,Выбор отчета психофиз,,2022-02-25 09:07:22,2022-02-25 09:07:25,"2,620s",PASSED
"verifyElementText(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/header report""), ""ОТЧЕТ ПСИХОЛОГИЧЕСКОГО ПРОФИЛЯ"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:07:25,2022-02-25 09:07:29,"3,957s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/scool""))",Linux - Chrome 97.0.4692.71,заполнение фильтров,,2022-02-25 09:07:29,2022-02-25 09:07:31,"2,200s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/div_""))",Linux - Chrome 97.0.4692.71,заполнение фильтров,,2022-02-25 09:07:31,2022-02-25 09:07:33,"2,013s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/team""))",Linux - Chrome 97.0.4692.71,заполнение фильтров,,2022-02-25 09:07:33,2022-02-25 09:07:36,"2,464s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/oya""))",Linux - Chrome 97.0.4692.71,заполнение фильтров,,2022-02-25 09:07:36,2022-02-25 09:07:38,"2,433s",PASSED
"setText(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/input__ganin""), player_for_test)",Linux - Chrome 97.0.4692.71,заполнение фильтров,,2022-02-25 09:07:38,2022-02-25 09:07:42,"4,117s",PASSED
"sendKeys(findTestObject(""Object Repository/admin/Global player""), Keys.chord(ENTER))",Linux - Chrome 97.0.4692.71,заполнение фильтров,,2022-02-25 09:07:42,2022-02-25 09:07:44,"1,933s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/date""))",Linux - Chrome 97.0.4692.71,заполнение дата отчета,,2022-02-25 09:07:44,2022-02-25 09:07:47,"3,170s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/date 14 01""))",Linux - Chrome 97.0.4692.71,14.01.2021,,2022-02-25 09:07:47,2022-02-25 09:07:49,"2,076s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Администратор)/Case (Психофиз)/reaction easy1""), 0)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:07:49,2022-02-25 09:07:54,"4,349s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Администратор)/Case (Психофиз)/reaction easy1""), ""Реакция на простой стимул"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:07:54,2022-02-25 09:07:56,"2,133s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Администратор)/Case (Психофиз)/reaction hard1""), ""Реакция на сложный стимул"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:07:56,2022-02-25 09:07:58,"2,357s",PASSED
"scrollToElement(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/season (1)""), 0)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:07:58,2022-02-25 09:08:00,"2,059s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/topologic""))",Linux - Chrome 97.0.4692.71,Нажать на вкладку индивидуально-тополигический,,2022-02-25 09:08:00,2022-02-25 09:08:02,"2,129s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/season (1)""))",Linux - Chrome 97.0.4692.71,Нажимаю на поле сезон,,2022-02-25 09:08:02,2022-02-25 09:08:05,"2,324s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/21-22""))",Linux - Chrome 97.0.4692.71,Выбираю сезон,,2022-02-25 09:08:05,2022-02-25 09:08:07,"2,124s",PASSED
"scrollToElement(findTestObject(""Avangard New/Object (Администратор)/Case (Психофиз)/exstraversi""), 0)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:08:07,2022-02-25 09:08:10,"3,141s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Администратор)/Case (Психофиз)/exstraversi""), ""Экстраверсия"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:08:10,2022-02-25 09:08:12,"1,804s",PASSED
"verifyElementText(findTestObject(""Avangard New/Object (Администратор)/Case (Психофиз)/spontannost""), ""Спонтанность"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:08:12,2022-02-25 09:08:14,"1,888s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Администратор)/Case (Психофиз)/home""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:08:14,2022-02-25 09:08:16,"2,086s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,,,2022-02-25 09:08:16,2022-02-25 09:08:16,"0,555s",PASSED
,,,,,,,
Test Cases/Администратор/ОТЧЕТЫ функциональные тесты/Отчет по играм за период,Linux - Chrome 97.0.4692.71,функциональный тест,,2022-02-25 09:08:16,2022-02-25 09:10:56,"2m - 39,982s",PASSED
"callTestCase(findTestCase(""Администратор/Отчет для тк""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:08:17,2022-02-25 09:09:56,"1m - 39,062s",PASSED
"click(findTestObject(""Object Repository/admin/reports/period/Page_/div_""))",Linux - Chrome 97.0.4692.71,выбор отчета ,,2022-02-25 09:09:56,2022-02-25 09:09:59,"2,296s",PASSED
"verifyTextPresent(""ОТЧЕТ ПО ИГРАМ ЗА ПЕРИОД"", true)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:09:59,2022-02-25 09:10:00,"1,779s",PASSED
"setText(findTestObject(""Object Repository/admin/reports/period/Page_/input__react-select-2-input""), ""академия"")",Linux - Chrome 97.0.4692.71,заполнение фильтров,,2022-02-25 09:10:00,2022-02-25 09:10:04,"4,056s",PASSED
"sendKeys(findTestObject(""Object Repository/admin/reports/period/Page_/input__react-select-2-input""), Keys.chord(ENTER))",Linux - Chrome 97.0.4692.71,заполнение фильтров,,2022-02-25 09:10:04,2022-02-25 09:10:06,"2,000s",PASSED
"setText(findTestObject(""Object Repository/admin/reports/period/Page_/input__react-select-3-input""), school)",Linux - Chrome 97.0.4692.71,заполнение фильтров,,2022-02-25 09:10:06,2022-02-25 09:10:11,"4,172s",PASSED
"sendKeys(findTestObject(""Object Repository/admin/reports/period/Page_/input__react-select-3-input""), Keys.chord(ENTER))",Linux - Chrome 97.0.4692.71,заполнение фильтров,,2022-02-25 09:10:11,2022-02-25 09:10:13,"2,036s",PASSED
"setText(findTestObject(""Object Repository/admin/reports/period/Page_/input_._year""), ""2020"")",Linux - Chrome 97.0.4692.71,заполнение фильтров,,2022-02-25 09:10:13,2022-02-25 09:10:19,"6,674s",PASSED
"waitForElementNotPresent(findTestObject(""Object Repository/admin/reports/period/Page_/img_ _sc-cMljjf KiCqS""), 0)",Linux - Chrome 97.0.4692.71,ожидание пока не пропадет лого прелоадера ,,2022-02-25 09:10:19,2022-02-25 09:10:27,"7,800s",PASSED
"verifyTextPresent(""Управление командой со скамейки"", true)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:10:27,2022-02-25 09:10:31,"4,225s",PASSED
"verifyTextPresent(""Самоотверженность / воля к победе"", true)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:10:31,2022-02-25 09:10:35,"3,556s",PASSED
"verifyTextPresent(""СРЕДНЯЯ ОЦЕНКА"", false)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:10:35,2022-02-25 09:10:39,"3,900s",PASSED
"verifyTextPresent(""АТАКУЮЩИЕ ДЕЙСТВИЯ"", false)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:10:39,2022-02-25 09:10:42,"3,470s",PASSED
"verifyTextPresent(""ОБОРОНИТЕЛЬНЫЕ ДЕЙСТВИЯ"", false)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:10:42,2022-02-25 09:10:46,"3,594s",PASSED
"verifyTextPresent(""Защитник"", false)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:10:46,2022-02-25 09:10:49,"3,551s",PASSED
"verifyTextPresent(""Нападающий"", false)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:10:49,2022-02-25 09:10:54,"4,071s",PASSED
"click(findTestObject(""Object Repository/admin/reports/period/Page_/root""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:10:54,2022-02-25 09:10:56,"2,318s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,,,2022-02-25 09:10:56,2022-02-25 09:10:56,"0,509s",PASSED
,,,,,,,
Test Cases/Администратор/ОТЧЕТЫ функциональные тесты/Игровая статистика,Linux - Chrome 97.0.4692.71,"функциональный тест
",,2022-02-25 09:10:56,2022-02-25 09:13:43,"2m - 46,648s",PASSED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:10:57,2022-02-25 09:11:58,"1m - 0,979s",PASSED
"click(findTestObject(""Object Repository/admin/reports/gamestat/reports/report""))",Linux - Chrome 97.0.4692.71,переход в отчеты,,2022-02-25 09:11:58,2022-02-25 09:12:19,"21,039s",PASSED
"click(findTestObject(""Object Repository/admin/reports/gamestat/Page_/stats_report""))",Linux - Chrome 97.0.4692.71,выбор отчета,,2022-02-25 09:12:19,2022-02-25 09:12:22,"2,579s",PASSED
"verifyTextPresent(""ИГРОВАЯ СТАТИСТИКА"", true)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:12:22,2022-02-25 09:12:24,"2,533s",PASSED
"click(findTestObject(""Object Repository/admin/reports/gamestat/Page_/school""))",Linux - Chrome 97.0.4692.71,выбор школы,,2022-02-25 09:12:24,2022-02-25 09:13:01,"36,262s",PASSED
"click(findTestObject(""Object Repository/admin/reports/gamestat/Page_/Academy""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:13:01,2022-02-25 09:13:03,"2,466s",PASSED
"click(findTestObject(""Object Repository/admin/reports/gamestat/Page_/team""))",Linux - Chrome 97.0.4692.71,выбор команды ,,2022-02-25 09:13:03,2022-02-25 09:13:05,"2,115s",PASSED
"click(findTestObject(""Object Repository/admin/reports/gamestat/Page_/varteam""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:13:05,2022-02-25 09:13:08,"2,437s",PASSED
"click(findTestObject(""Object Repository/admin/reports/gamestat/Page_/choseSeason""))",Linux - Chrome 97.0.4692.71,выбор сезона,,2022-02-25 09:13:08,2022-02-25 09:13:13,"4,885s",PASSED
"click(findTestObject(""Object Repository/admin/reports/gamestat/Page_/div_21-22_1""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:13:13,2022-02-25 09:13:15,"2,302s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""10.jpg"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:13:15,2022-02-25 09:13:23,"8,182s",PASSED
"verifyTextPresent(""Матчи"", true)",Linux - Chrome 97.0.4692.71,проверки,,2022-02-25 09:13:23,2022-02-25 09:13:26,"2,449s",PASSED
"verifyTextPresent(""Смены"", true)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:13:26,2022-02-25 09:13:28,"2,200s",PASSED
"verifyTextPresent(""Голы за"", false)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:13:28,2022-02-25 09:13:30,"2,221s",PASSED
"verifyTextPresent(""Голы против"", false)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:13:30,2022-02-25 09:13:32,"2,419s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""11.jpg"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:13:32,2022-02-25 09:13:40,"7,343s",PASSED
"click(findTestObject(""Object Repository/admin/reports/gamestat/Page_/root""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:13:40,2022-02-25 09:13:42,"2,772s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,,,2022-02-25 09:13:42,2022-02-25 09:13:43,"0,571s",PASSED
,,,,,,,
Test Cases/Администратор/Отчет для тк,Linux - Chrome 97.0.4692.71,,,2022-02-25 09:13:43,2022-02-25 09:14:46,"1m - 3,295s",PASSED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:13:43,2022-02-25 09:14:26,"43,344s",PASSED
"click(findTestObject(""admin/reports/keys/reports/report""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:14:26,2022-02-25 09:14:46,"19,924s",PASSED
,,,,,,,
Test Cases/Менеджер/Менеджер Документы,Linux - Chrome 97.0.4692.71,просмотр вкладки документов и возможность добавления новых,,2022-02-25 09:14:46,2022-02-25 09:16:07,"1m - 20,311s",PASSED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:14:47,2022-02-25 09:15:41,"54,233s",PASSED
"click(findTestObject(""Avangard New/Object (Менеджер)/documents (Вкладка)""))",Linux - Chrome 97.0.4692.71,"переход в меню ""документы""

",,2022-02-25 09:15:41,2022-02-25 09:15:56,"14,597s",PASSED
waitForPageLoad(10),Linux - Chrome 97.0.4692.71,ожидание загрузки страницы ,,2022-02-25 09:15:56,2022-02-25 09:15:57,"0,470s",PASSED
"click(findTestObject(""Avangard New/Object (Менеджер)/document (Сам документ)""))",Linux - Chrome 97.0.4692.71,"Нажимает на документ
",,2022-02-25 09:15:57,2022-02-25 09:16:00,"3,397s",PASSED
"verifyElementClickable(findTestObject(""Avangard New/Object (Менеджер)/button download""))",Linux - Chrome 97.0.4692.71,"Проверяет кликабельность кнопки скачать
",,2022-02-25 09:16:00,2022-02-25 09:16:02,"1,897s",PASSED
"sendKeys(findTestObject(""Avangard New/Object (Менеджер)/button download""), Keys.chord(ESCAPE))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:16:02,2022-02-25 09:16:02,"0,002s",NOT_RUN
"click(findTestObject(""Avangard New/Object (Менеджер)/exit (Выход с формы)""))",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:16:02,2022-02-25 09:16:04,"2,009s",PASSED
"click(findTestObject(""Avangard New/Object (Менеджер)/home (Главная)""))",Linux - Chrome 97.0.4692.71,Переход на главную страницу,,2022-02-25 09:16:04,2022-02-25 09:16:06,"2,404s",PASSED
closeBrowser(),Linux - Chrome 97.0.4692.71,закрыть браузер,,2022-02-25 09:16:06,2022-02-25 09:16:07,"0,480s",PASSED
,,,,,,,
Test Cases/Менеджер/Профиль Менеджера,Linux - Chrome 97.0.4692.71,"смоук + функциональное тестирование профиля администратора
",,2022-02-25 09:16:07,2022-02-25 09:17:17,"1m - 9,850s",PASSED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:16:08,2022-02-25 09:16:56,"48,174s",PASSED
"scrollToElement(findTestObject(""Object Repository/Avangard New/Object (Менеджер)/Eronko""), 0)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:16:56,2022-02-25 09:17:07,"11,416s",PASSED
"click(findTestObject(""Object Repository/Avangard New/Object (Менеджер)/Eronko""))",Linux - Chrome 97.0.4692.71,Открытие редактирования профиля менеджера,,2022-02-25 09:17:07,2022-02-25 09:17:10,"2,173s",PASSED
"verifyTextPresent(""РЕДАКТИРОВАНИЕ ПРОФИЛЯ"", true)",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:17:10,2022-02-25 09:17:12,"2,098s",PASSED
"takeFullPageScreenshot(""C:\scr\"" + school + ""33.jpg"")",Linux - Chrome 97.0.4692.71,,,2022-02-25 09:17:12,2022-02-25 09:17:12,"0,001s",NOT_RUN
