Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Администратор,,,,2022-03-03 11:29:38,2022-03-03 11:30:32,"53,507s",FAILED
,,,,,,,
Test Cases/Администратор/Школы,,смоук тест вкладки школы ,,2022-03-03 11:29:40,2022-03-03 11:29:55,"14,900s",FAILED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",,авторизация,,2022-03-03 11:29:44,2022-03-03 11:29:55,"10,885s",FAILED
,,,,,,,
Test Cases/Администратор/Тренеры,,смоук + функциональный тест вкладки тренеров,,2022-03-03 11:29:55,2022-03-03 11:29:59,"3,842s",FAILED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",,"авторизация
",,2022-03-03 11:29:57,2022-03-03 11:29:59,"1,858s",FAILED
,,,,,,,
Test Cases/Администратор/Рейтинг,,смоук тест,,2022-03-03 11:29:59,2022-03-03 11:30:02,"2,757s",FAILED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",,,,2022-03-03 11:30:00,2022-03-03 11:30:02,"1,399s",FAILED
,,,,,,,
Test Cases/Администратор/Профиль,,"смоук + функциональное тестирование профиля администратора
",,2022-03-03 11:30:02,2022-03-03 11:30:05,"3,637s",FAILED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",,,,2022-03-03 11:30:04,2022-03-03 11:30:05,"1,476s",FAILED
,,,,,,,
Test Cases/Администратор/ОТЧЕТЫ функциональные тесты/Физическое тестирование (Поменяется в спринте),,функцуиональное тестирование,,2022-03-03 11:30:05,2022-03-03 11:30:11,"5,960s",FAILED
"callTestCase(findTestCase(""Администратор/Отчет для тк""), [:], STOP_ON_FAILURE)",,,,2022-03-03 11:30:07,2022-03-03 11:30:11,"4,237s",FAILED
,,,,,,,
Test Cases/Администратор/ОТЧЕТЫ функциональные тесты/Список участников без оценки,,функцуиональное тестирование,,2022-03-03 11:30:11,2022-03-03 11:30:15,"4,068s",FAILED
"callTestCase(findTestCase(""Администратор/Отчет для тк""), [:], STOP_ON_FAILURE)",,,,2022-03-03 11:30:14,2022-03-03 11:30:15,"1,623s",FAILED
,,,,,,,
Test Cases/Администратор/ОТЧЕТЫ функциональные тесты/Отчет психофиз,,,,2022-03-03 11:30:15,2022-03-03 11:30:19,"3,210s",FAILED
"callTestCase(findTestCase(""Администратор/Отчет для тк""), [:], STOP_ON_FAILURE)",,,,2022-03-03 11:30:17,2022-03-03 11:30:19,"1,720s",FAILED
,,,,,,,
Test Cases/Администратор/ОТЧЕТЫ функциональные тесты/Отчет по играм за период,,функциональный тест,,2022-03-03 11:30:19,2022-03-03 11:30:22,"3,770s",FAILED
"callTestCase(findTestCase(""Администратор/Отчет для тк""), [:], STOP_ON_FAILURE)",,,,2022-03-03 11:30:21,2022-03-03 11:30:22,"1,733s",FAILED
,,,,,,,
Test Cases/Администратор/ОТЧЕТЫ функциональные тесты/Игровая статистика,,"функциональный тест
",,2022-03-03 11:30:22,2022-03-03 11:30:25,"2,417s",FAILED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",,,,2022-03-03 11:30:23,2022-03-03 11:30:25,"1,434s",FAILED
,,,,,,,
Test Cases/Администратор/Отчет для тк,,,,2022-03-03 11:30:25,2022-03-03 11:30:26,"1,581s",FAILED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",,,,2022-03-03 11:30:25,2022-03-03 11:30:26,"1,567s",FAILED
,,,,,,,
Test Cases/Администратор/Команды,,смоук тест,,2022-03-03 11:30:26,2022-03-03 11:30:29,"2,359s",FAILED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",,,,2022-03-03 11:30:27,2022-03-03 11:30:29,"1,325s",FAILED
,,,,,,,
Test Cases/Администратор/Документы (возможна проверка и под аккаунтом Менеджера),,просмотр вкладки документов и возможность добавления новых,,2022-03-03 11:30:29,2022-03-03 11:30:31,"1,818s",FAILED
"callTestCase(findTestCase(""Администратор/Авторизация""), [:], STOP_ON_FAILURE)",,,,2022-03-03 11:30:29,2022-03-03 11:30:31,"1,352s",FAILED
,,,,,,,
Test Cases/Администратор/Авторизация,,"авторизация ,используется в остальных тест кейсах
",,2022-03-03 11:30:31,2022-03-03 11:30:32,"1,172s",FAILED
"openBrowser("""")",,,,2022-03-03 11:30:31,2022-03-03 11:30:32,"1,162s",FAILED
